repeat,shift_index,shift,method,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size,accuracy_complete_case,accuracy_any_missing,accuracy_electrical_missing,biomarker_missing_fraction,all_biomarkers_missing_rate
15,1,Mild shift,Frozen causal latent SCM,0.811,0.3862706724433748,0.23444976076555024,0.1320987067211701,0.025657614375378775,0.39953190185199605,0.494,209,0.8170894526034713,0.7928286852589641,0.8118811881188119,0.09066666666666667,0.0
15,1,Mild shift,Modular causal latent SCM,0.811,0.3862664101333835,0.1339712918660287,0.1317990957295537,0.03128494897777548,0.39846985054014133,0.452,209,0.8170894526034713,0.7928286852589641,0.801980198019802,0.09066666666666667,0.0
15,1,Mild shift,Target oracle (reference),0.814,0.39377725986240736,0.19138755980861244,0.13046432208248057,0.020946472982979955,0.3936425990808698,0.477,209,0.8184245660881175,0.8007968127490039,0.8316831683168316,0.09066666666666667,0.0
15,2,Moderate shift,Pooled associative latent class model,0.766,0.28230525362319836,0.40298507462686567,0.16059578534952915,0.06013203308527935,0.42193709463715234,0.527,268,0.7873754152823921,0.7336683417085427,0.7167630057803468,0.15533333333333332,0.007
15,2,Moderate shift,Target-calibrated associative latent model,0.798,0.3545627143520185,0.13432835820895522,0.14064234365873068,0.03440198746224281,0.41141299065883313,0.435,268,0.8205980066445183,0.7638190954773869,0.7572254335260116,0.15533333333333332,0.007
15,2,Moderate shift,Frozen causal latent SCM,0.795,0.3474472995809845,0.291044776119403,0.1430419846758016,0.04217884404451954,0.41570628587529335,0.518,268,0.8172757475083057,0.7613065326633166,0.7572254335260116,0.15533333333333332,0.007
15,2,Moderate shift,Modular causal latent SCM,0.795,0.3474450615939034,0.1828358208955224,0.13984520216538582,0.023766174030844255,0.4171546486323866,0.462,268,0.8122923588039868,0.7688442211055276,0.7687861271676301,0.15533333333333332,0.007
15,2,Moderate shift,Target oracle (reference),0.796,0.3498137361667978,0.2126865671641791,0.13882142820346172,0.02478231728060399,0.4108021139831362,0.483,268,0.8172757475083057,0.7638190954773869,0.7630057803468208,0.15533333333333332,0.007
15,3,Strong shift,Pooled associative latent class model,0.726,0.2034965052226184,0.46474358974358976,0.18248961803788138,0.09341716493254859,0.44761992514510235,0.569,312,0.7622549019607843,0.7010135135135135,0.6737588652482269,0.25266666666666665,0.012
15,3,Strong shift,Target-calibrated associative latent model,0.765,0.2801711297217185,0.33653846153846156,0.1585410381153048,0.08170861096290992,0.44188596762754095,0.566,312,0.7916666666666666,0.7466216216216216,0.7446808510638298,0.25266666666666665,0.012
15,3,Strong shift,Frozen causal latent SCM,0.76,0.2696652886142018,0.32371794871794873,0.15827002440082008,0.07909849992641392,0.44477074106557885,0.547,312,0.7843137254901961,0.7432432432432432,0.7340425531914894,0.25266666666666665,0.012
15,3,Strong shift,Modular causal latent SCM,0.775,0.30180202842628223,0.24358974358974358,0.14885831817513845,0.0540441513238156,0.44926395699373733,0.512,312,0.8088235294117647,0.7516891891891891,0.75177304964539,0.25266666666666665,0.012
