renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
2.25,Biologically constrained latent SCM,expected_calibration_error,10,0.036037193252311896,0.009098291631632323,0.0028771324372407806,0.029528667500927794,0.042545719003696,0.022328553569594886,0.0480714908950704
2.25,Biologically constrained latent SCM,mean_posterior_entropy,10,0.38180223005682074,0.01730580993887247,0.005472577616081632,0.36942239940332666,0.3941820607103148,0.3589245731376158,0.4113898609745935
2.25,Biologically constrained latent SCM,predicted_atrial_prevalence,10,0.48999999999999994,0.04175856532231178,0.013205217823942851,0.460127721912519,0.5198722780874808,0.422475,0.5410750000000001
2.25,Data-generating oracle (reference),accuracy,10,0.8222999999999999,0.013157591809378403,0.004160795864041176,0.8128876258329855,0.8317123741670144,0.8007000000000001,0.8408749999999999
2.25,Data-generating oracle (reference),adjusted_rand_index,10,0.41554750281648,0.0337954093467201,0.010687046799337862,0.3913717233496009,0.4397232822833591,0.36114340364640685,0.4642646875573145
2.25,Data-generating oracle (reference),false_atrial_renal_competing,10,0.18979419580888524,0.03199663633952722,0.010118224829701867,0.16690518103500696,0.21268321058276352,0.1381747952345495,0.2397469335965036
2.25,Data-generating oracle (reference),brier_score,10,0.12540587153674818,0.007963693870362262,0.002518341121866644,0.11970898812940751,0.13110275494408882,0.11277954306312964,0.13608224250764772
2.25,Data-generating oracle (reference),expected_calibration_error,10,0.02954798344675493,0.005274333491765086,0.0016678906973286614,0.025774952558935183,0.03332101433457468,0.020809233260517868,0.035605359994261704
2.25,Data-generating oracle (reference),mean_posterior_entropy,10,0.38383205308008755,0.008246181788586207,0.002607671645173349,0.37793308998958713,0.389731016170588,0.3729843449901755,0.3942977501000228
2.25,Data-generating oracle (reference),predicted_atrial_prevalence,10,0.5058,0.01745343009904422,0.005519259209551792,0.493314568245464,0.5182854317545361,0.48622499999999996,0.526775
