renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.0,Two-nuisance adjusted associative latent model,false_atrial_renal_competing,500,0.19501395600722343,0.11386053413343028,0.005091997885535704,0.1850095581026644,0.20501835391178247,0.02857142857142857,0.47253478523895937
0.0,Two-nuisance adjusted associative latent model,brier_score,500,0.1285716047806788,0.00942421499386063,0.00042146370721690257,0.12774354264787513,0.12939966691348248,0.11171883554446187,0.14826133380627526
0.0,Two-nuisance adjusted associative latent model,expected_calibration_error,500,0.045266140774916364,0.018681346560933797,0.0008354552164295977,0.043624697356343174,0.04690758419348955,0.021469981818873548,0.09472442171500174
0.0,Two-nuisance adjusted associative latent model,mean_posterior_entropy,500,0.3700245774501213,0.01931106931767071,0.0008636172742504437,0.3683278032088368,0.3717213516914058,0.33408147381592457,0.4087625477201236
0.0,Two-nuisance adjusted associative latent model,predicted_atrial_prevalence,500,0.502512315270936,0.04713935226022169,0.002108135921383281,0.4983703986659974,0.5066542318758746,0.4093349753694581,0.5911330049261084
0.0,Two-path biologically constrained latent SCM,accuracy,500,0.8203704433497537,0.013757483986985815,0.0006152533878853023,0.8191616369356708,0.8215792497638367,0.7940886699507389,0.8458374384236452
0.0,Two-path biologically constrained latent SCM,adjusted_rand_index,500,0.41072280984682197,0.03528152218449487,0.0015778376390839482,0.40762278586310713,0.4138228338305368,0.3453147206936315,0.47790090104783023
0.0,Two-path biologically constrained latent SCM,false_atrial_renal_competing,500,0.18629727384926845,0.07606051392845747,0.0034015295909520095,0.17961418868761078,0.1929803590109261,0.048894069823051174,0.34662075750122967
0.0,Two-path biologically constrained latent SCM,brier_score,500,0.1261847650558067,0.007918638758564201,0.00035413229106828195,0.12548899093524704,0.12688053917636635,0.11129524188014216,0.1417703722838349
0.0,Two-path biologically constrained latent SCM,expected_calibration_error,500,0.04334395798362918,0.018263053152132492,0.0008167485664972012,0.04173926806998508,0.04494864789727328,0.020075310192445184,0.09275511987098908
0.0,Two-path biologically constrained latent SCM,mean_posterior_entropy,500,0.37346294526146484,0.019324163044531693,0.0008642028435172431,0.3717650205350314,0.37516086998789827,0.3357037659713396,0.40956318780814555
0.0,Two-path biologically constrained latent SCM,predicted_atrial_prevalence,500,0.5029714285714286,0.04744728081703478,0.0021219069050882307,0.4988024557100621,0.5071404014327952,0.40881773399014776,0.5901477832512315
0.0,Two-path latent SCM (counterfactual query),accuracy,500,0.8231605911330049,0.012997535593726404,0.0005812674625509065,0.8220185578653063,0.8243026244007035,0.7970443349753694,0.8478078817733989
0.0,Two-path latent SCM (counterfactual query),adjusted_rand_index,500,0.41783122480136575,0.03364516554308672,0.0015046575453715105,0.414874979898603,0.4207874697041285,0.35230407439903605,0.4833729492267739
0.0,Two-path latent SCM (counterfactual query),false_atrial_renal_competing,500,0.18035690892404876,0.05074882845536204,0.0022695566040933034,0.1758978443594765,0.18481597348862103,0.08763202816600875,0.2887800687285223
0.0,Two-path latent SCM (counterfactual query),brier_score,500,0.14645876396405355,0.010533714668149168,0.00047108204107136354,0.14553321523239418,0.14738431269571292,0.12748621689853123,0.1676743701080153
0.0,Two-path latent SCM (counterfactual query),expected_calibration_error,500,0.12062648362525023,0.012107027310176125,0.000541442721420005,0.11956269519694,0.12169027205356046,0.09784573872867977,0.14388511992515782
0.0,Two-path latent SCM (counterfactual query),mean_posterior_entropy,500,0.1282019219041743,0.011016135634566753,0.0004926565625649808,0.12723398507603992,0.12916985873230866,0.10462641800378086,0.14700980690351387
0.0,Two-path latent SCM (counterfactual query),predicted_atrial_prevalence,500,0.5017852216748768,0.03046867846343089,0.0013626007245763061,0.4991080799831207,0.504462363366633,0.43987684729064036,0.5596059113300492
0.0,Data-generating oracle (reference),accuracy,500,0.8273556650246305,0.01220586741022361,0.0005458629850721861,0.8262831919744069,0.8284281380748542,0.800935960591133,0.850295566502463
0.0,Data-generating oracle (reference),adjusted_rand_index,500,0.42867826355934324,0.03191626408888279,0.001427338721811546,0.4258739292217053,0.4314825978969812,0.36162544226802895,0.4903293331217937
0.0,Data-generating oracle (reference),false_atrial_renal_competing,500,0.17340548297309502,0.03708334203910633,0.0016584174726463482,0.17014714142205925,0.1766638245241308,0.105,0.2536363636363636
0.0,Data-generating oracle (reference),brier_score,500,0.12142034932703592,0.006657600887979232,0.00029773696305169053,0.12083537676494485,0.122005321889127,0.10782290433899973,0.13486183407178784
0.0,Data-generating oracle (reference),expected_calibration_error,500,0.027584723915908143,0.00649289447081588,0.0002903710681495366,0.027014223344022266,0.02815522448779402,0.01683969332157297,0.04179311296014474
0.0,Data-generating oracle (reference),mean_posterior_entropy,500,0.3813673579852397,0.007181801242870747,0.0003211799155990293,0.38073632636526733,0.38199838960521204,0.36767369610096784,0.3950490718410681
0.0,Data-generating oracle (reference),predicted_atrial_prevalence,500,0.49978128078817735,0.016019397561935884,0.0007164092381416607,0.4983737305020253,0.5011888310743293,0.46798029556650245,0.5295812807881773
0.3,Associative latent class model,accuracy,500,0.8174995073891625,0.012866348134287928,0.000575400581008908,0.816369000956063,0.8186300138222621,0.7910837438423645,0.8423645320197044
0.3,Associative latent class model,adjusted_rand_index,500,0.40329681478178087,0.032618428476073255,0.0014587404678342933,0.4004307845108037,0.406162845052758,0.3382889472129023,0.4683308545187959
0.3,Associative latent class model,false_atrial_renal_competing,500,0.2643707367574349,0.08663010802267537,0.0038742162087370404,0.25675895030508844,0.27198252320978134,0.12087912087912088,0.4496225736879942
