heart_failure_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.65,Associative latent class model,subgroup_size__heart_failure_only,500,56.932,7.387321641981223,0.33037106726250753,56.28291025421739,57.58108974578261,43.0,71.52499999999998
0.65,Associative latent class model,competing_subgroup_size__heart_failure_only,500,28.206,5.272491092894259,0.23579296988947443,27.742730621869878,28.66926937813012,19.0,39.0
0.65,Associative latent class model,accuracy__redundant,500,0.7191593367357132,0.13918103649069807,0.0062243651754415935,0.706930143535283,0.7313885299361433,0.4135714285714286,0.942892156862745
0.65,Associative latent class model,false_atrial__redundant,499,0.545568192662381,0.23472331107483738,0.010507658506939912,0.5249233863740885,0.5662129989506735,0.11125000000000003,1.0
0.65,Associative latent class model,mean_posterior_entropy__redundant,500,0.3194499202217359,0.07842417891912182,0.003507235902855247,0.31255915076226903,0.3263406896812028,0.15206693153112077,0.47230593945901334
0.65,Associative latent class model,subgroup_size__redundant,500,14.022,3.617137454774627,0.16176330465673272,13.704178880957626,14.339821119042375,7.475000000000001,22.0
0.65,Associative latent class model,competing_subgroup_size__redundant,500,6.874,2.66163344305153,0.11903186619700071,6.640134594018641,7.107865405981358,2.0,12.0
0.65,Renal-adjusted associative latent class model,accuracy,500,0.8168315270935961,0.015000386452293343,0.0006708376759218963,0.8155135125951305,0.8181495415920617,0.7852216748768472,0.8423645320197044
0.65,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.4018382013053102,0.037579976397531176,0.0016806276363543473,0.3985362227928587,0.40514017981776174,0.32474384901703757,0.4683300615805501
0.65,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.19928796650792974,0.11724775025958174,0.005243478795786867,0.18898594960682666,0.20958998340903282,0.02115901455767077,0.4875429645542424
0.65,Renal-adjusted associative latent class model,brier_score,500,0.12850295947255427,0.009196084915841745,0.00041126141997365146,0.12769494207335272,0.12931097687175583,0.11389620022969799,0.1511046883421225
0.65,Renal-adjusted associative latent class model,expected_calibration_error,500,0.04369049691313921,0.019654967478113294,0.0008789968675321786,0.04196350593291265,0.04541748789336578,0.019594541798415337,0.09505749711385326
0.65,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.3754530079271139,0.019703549050225283,0.000881169501486103,0.3737217483091022,0.3771842675451256,0.3368937283750965,0.41093387770826834
0.65,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.4954187192118227,0.04597105913932518,0.002055888264663881,0.49137945511365094,0.4994579833099944,0.40342364532019703,0.594088669950739
0.65,Renal-adjusted associative latent class model,renal_competing_subgroup_size,500,100.348,9.278743782018376,0.4149580368479316,99.53271974897832,101.16328025102167,83.0,120.0
0.65,Renal-adjusted associative latent class model,accuracy__uncomplicated,500,0.8208238644526555,0.015371787590340242,0.0006874472397537693,0.819473216655958,0.8221745122493531,0.7869208859602863,0.848688141923436
0.65,Renal-adjusted associative latent class model,false_atrial__uncomplicated,500,0.1657989623981933,0.050078420111765935,0.0022395750315140246,0.16139880351045557,0.17019912128593104,0.08007601428702263,0.2807463819903519
0.65,Renal-adjusted associative latent class model,mean_posterior_entropy__uncomplicated,500,0.37740894128071034,0.019857122746280882,0.0008880375259648272,0.37566418785314726,0.3791536947082734,0.3393792241320272,0.4138227681578935
0.65,Renal-adjusted associative latent class model,subgroup_size__uncomplicated,500,757.248,13.49543439460168,0.6035341738443616,756.0622186701826,758.4337813298175,732.0,783.0
0.65,Renal-adjusted associative latent class model,competing_subgroup_size__uncomplicated,500,378.864,15.080595237105557,0.6744247218265517,377.53893792701865,380.1890620729813,349.0,408.0
0.65,Renal-adjusted associative latent class model,accuracy__renal_only,500,0.8056195620271062,0.0447761905267924,0.0020024521158277984,0.8016852855010939,0.8095538385531185,0.6833368148395722,0.8746891361256545
0.65,Renal-adjusted associative latent class model,false_atrial__renal_only,500,0.19152232124544485,0.11603051513455276,0.005189042386103562,0.18132725715838643,0.20171738533250327,0.023107276618512574,0.4865053763440859
0.65,Renal-adjusted associative latent class model,mean_posterior_entropy__renal_only,500,0.369142108064049,0.02949986639949387,0.0013192741319286052,0.3665500914022791,0.3717341247258189,0.29623809847572996,0.41908416397268283
0.65,Renal-adjusted associative latent class model,subgroup_size__renal_only,500,186.798,12.132253671858194,0.542570878610927,185.73199504809912,187.86400495190088,164.475,212.04999999999995
0.65,Renal-adjusted associative latent class model,competing_subgroup_size__renal_only,500,93.474,9.05457313125132,0.40493282057442154,92.6784165860419,94.2695834139581,77.0,112.0
0.65,Renal-adjusted associative latent class model,accuracy__heart_failure_only,500,0.8073543581554403,0.05677050002471201,0.002538853943438191,0.8023661971933423,0.8123425191175383,0.6870102611940299,0.9056603773584906
0.65,Renal-adjusted associative latent class model,false_atrial__heart_failure_only,500,0.2775472487955483,0.10919359643724916,0.004883286086827359,0.2679529130961575,0.28714158449493915,0.08158333333333334,0.5
0.65,Renal-adjusted associative latent class model,mean_posterior_entropy__heart_failure_only,500,0.3734711644359619,0.037057872506339185,0.0016572784405138985,0.370215060774834,0.3767272680970898,0.3001918971702044,0.44495337367736826
0.65,Renal-adjusted associative latent class model,subgroup_size__heart_failure_only,500,56.932,7.387321641981223,0.33037106726250753,56.28291025421739,57.58108974578261,43.0,71.52499999999998
0.65,Renal-adjusted associative latent class model,competing_subgroup_size__heart_failure_only,500,28.206,5.272491092894259,0.23579296988947443,27.742730621869878,28.66926937813012,19.0,39.0
0.65,Renal-adjusted associative latent class model,accuracy__redundant,500,0.7858219424897652,0.12050677922701146,0.005389227002023144,0.775233569804186,0.7964103151753444,0.5,1.0
0.65,Renal-adjusted associative latent class model,false_atrial__redundant,499,0.30967661263252444,0.23381065421647554,0.010466802374850733,0.28911207797964084,0.33024114728540804,0.0,0.8464285714285716
0.65,Renal-adjusted associative latent class model,mean_posterior_entropy__redundant,500,0.36170248172274694,0.06860233421596758,0.0030679896544412648,0.3556747122774201,0.3677302511680738,0.2271819272384539,0.5006189026096575
0.65,Renal-adjusted associative latent class model,subgroup_size__redundant,500,14.022,3.617137454774627,0.16176330465673272,13.704178880957626,14.339821119042375,7.475000000000001,22.0
0.65,Renal-adjusted associative latent class model,competing_subgroup_size__redundant,500,6.874,2.66163344305153,0.11903186619700071,6.640134594018641,7.107865405981358,2.0,12.0
0.65,Two-nuisance adjusted associative latent model,accuracy,500,0.817952709359606,0.014560147348311452,0.0006511495846647543,0.8166733766326857,0.8192320420865262,0.7847044334975369,0.8443349753694581
0.65,Two-nuisance adjusted associative latent model,adjusted_rand_index,500,0.40463581711135826,0.036731176495926936,0.001642668150768703,0.40140841871590366,0.40786321550681287,0.32356546046301715,0.47374527458305027
0.65,Two-nuisance adjusted associative latent model,false_atrial_renal_competing,500,0.19701500434494432,0.11511984121471647,0.005148315810301759,0.18689995695835798,0.20713005173153065,0.02702098243331165,0.4775046382189236
0.65,Two-nuisance adjusted associative latent model,brier_score,500,0.12781573377603306,0.009060016911990475,0.0004051762738501686,0.12701967204226877,0.12861179550979734,0.1136443526104189,0.15065618253910046
0.65,Two-nuisance adjusted associative latent model,expected_calibration_error,500,0.043774750301674555,0.019434744672822395,0.0008691482042756557,0.04206710927961002,0.04548239132373909,0.019634681255053948,0.08985644956260154
0.65,Two-nuisance adjusted associative latent model,mean_posterior_entropy,500,0.3706724253882446,0.020065410876218402,0.0008973524543137593,0.36890937064717944,0.3724354801293097,0.33285126639633905,0.4081651578442913
0.65,Two-nuisance adjusted associative latent model,predicted_atrial_prevalence,500,0.49642561576354677,0.04493414308551,0.00200951596899805,0.49247746067759723,0.5003737708494963,0.40788177339901477,0.5911822660098521
0.65,Two-nuisance adjusted associative latent model,renal_competing_subgroup_size,500,100.348,9.278743782018376,0.4149580368479316,99.53271974897832,101.16328025102167,83.0,120.0
0.65,Two-nuisance adjusted associative latent model,accuracy__uncomplicated,500,0.8213751981664154,0.015238482029041074,0.0006814856338168954,0.8200362633121194,0.8227141330207113,0.78798952558275,0.8493254382909555
0.65,Two-nuisance adjusted associative latent model,false_atrial__uncomplicated,500,0.1736047054263632,0.05155522586606116,0.0023056197926373647,0.16907478645532567,0.17813462439740071,0.08785746201966041,0.28628634692513366
0.65,Two-nuisance adjusted associative latent model,mean_posterior_entropy__uncomplicated,500,0.37216473579219767,0.020252623219787286,0.0009057248448427007,0.37038523156938746,0.37394424001500787,0.33321112169589756,0.40963611784431
0.65,Two-nuisance adjusted associative latent model,subgroup_size__uncomplicated,500,757.248,13.49543439460168,0.6035341738443616,756.0622186701826,758.4337813298175,732.0,783.0
0.65,Two-nuisance adjusted associative latent model,competing_subgroup_size__uncomplicated,500,378.864,15.080595237105557,0.6744247218265517,377.53893792701865,380.1890620729813,349.0,408.0
0.65,Two-nuisance adjusted associative latent model,accuracy__renal_only,500,0.8063143036242516,0.043536832748512756,0.0019470263510142705,0.8024889237273864,0.8101396835211168,0.6967258121917739,0.8730846000307078
0.65,Two-nuisance adjusted associative latent model,false_atrial__renal_only,500,0.19705632634192827,0.11568964179860217,0.005173798067085509,0.1868912132164902,0.20722143946736635,0.02910849056603774,0.474757281553398
0.65,Two-nuisance adjusted associative latent model,mean_posterior_entropy__renal_only,500,0.36436979434241146,0.02909298007125264,0.0013010776221473515,0.3618135288982222,0.3669260597866007,0.29671721621022745,0.4139421896119509
0.65,Two-nuisance adjusted associative latent model,subgroup_size__renal_only,500,186.798,12.132253671858194,0.542570878610927,185.73199504809912,187.86400495190088,164.475,212.04999999999995
0.65,Two-nuisance adjusted associative latent model,competing_subgroup_size__renal_only,500,93.474,9.05457313125132,0.40493282057442154,92.6784165860419,94.2695834139581,77.0,112.0
0.65,Two-nuisance adjusted associative latent model,accuracy__heart_failure_only,500,0.8145015543863238,0.05413077343624057,0.002420801781561476,0.8097453339763346,0.8192577747963129,0.6968211648892535,0.90755698005698
0.65,Two-nuisance adjusted associative latent model,false_atrial__heart_failure_only,500,0.17596154049043522,0.09613287502483077,0.004299192868560267,0.1675147899040503,0.18440829107682014,0.0,0.39012096774193533
0.65,Two-nuisance adjusted associative latent model,mean_posterior_entropy__heart_failure_only,500,0.3731112732932956,0.03733623789863236,0.001669727319308917,0.3698307109541143,0.37639183563247686,0.2993204176681584,0.4449589166666758
0.65,Two-nuisance adjusted associative latent model,subgroup_size__heart_failure_only,500,56.932,7.387321641981223,0.33037106726250753,56.28291025421739,57.58108974578261,43.0,71.52499999999998
0.65,Two-nuisance adjusted associative latent model,competing_subgroup_size__heart_failure_only,500,28.206,5.272491092894259,0.23579296988947443,27.742730621869878,28.66926937813012,19.0,39.0
0.65,Two-nuisance adjusted associative latent model,accuracy__redundant,500,0.7989554032988593,0.11727759015495808,0.0052448132764769265,0.7886507645043227,0.8092600420933959,0.5158333333333334,1.0
0.65,Two-nuisance adjusted associative latent model,false_atrial__redundant,499,0.20280229122914495,0.20849199261387324,0.0093333834197641,0.1844646289813541,0.2211399534769358,0.0,0.6666666666666666
0.65,Two-nuisance adjusted associative latent model,mean_posterior_entropy__redundant,500,0.3644785445805975,0.06754839928161213,0.0030208562512996535,0.35854337951772025,0.3704137096434747,0.23078457144002648,0.4956012405844559
0.65,Two-nuisance adjusted associative latent model,subgroup_size__redundant,500,14.022,3.617137454774627,0.16176330465673272,13.704178880957626,14.339821119042375,7.475000000000001,22.0
0.65,Two-nuisance adjusted associative latent model,competing_subgroup_size__redundant,500,6.874,2.66163344305153,0.11903186619700071,6.640134594018641,7.107865405981358,2.0,12.0
0.65,Two-path biologically constrained latent SCM,accuracy,500,0.8205773399014777,0.012851207303985675,0.0005747234624930755,0.8194481638230274,0.821706515979928,0.7935714285714286,0.8443842364532019
0.65,Two-path biologically constrained latent SCM,adjusted_rand_index,500,0.41115886684691827,0.03287142320216485,0.0014700547359440884,0.4082706071008483,0.41404712659298826,0.3440993538322679,0.47388916841465867
0.65,Two-path biologically constrained latent SCM,false_atrial_renal_competing,500,0.16108199154675157,0.06397872757640971,0.0028612156794958496,0.15546047700729132,0.16670350608621182,0.047619047619047616,0.29871621621621613
0.65,Two-path biologically constrained latent SCM,brier_score,500,0.12560900627016497,0.007454103917393626,0.0003333576614127925,0.12495404867507634,0.1262639638652536,0.11269786556494285,0.1407843373846598
0.65,Two-path biologically constrained latent SCM,expected_calibration_error,500,0.042934180751484884,0.01938584822409523,0.0008669614886114101,0.04123083603395563,0.04463752546901414,0.01802171266735995,0.08945450701380803
0.65,Two-path biologically constrained latent SCM,mean_posterior_entropy,500,0.3738281610813971,0.0200509573725548,0.0008967060739796622,0.3720663763027721,0.3755899458600221,0.33417617809440664,0.41450643739402737
0.65,Two-path biologically constrained latent SCM,predicted_atrial_prevalence,500,0.4963467980295566,0.046725931942004535,0.002089647202687018,0.49224120675364225,0.500452389305471,0.4022906403940887,0.5901970443349753
0.65,Two-path biologically constrained latent SCM,renal_competing_subgroup_size,500,100.348,9.278743782018376,0.4149580368479316,99.53271974897832,101.16328025102167,83.0,120.0
0.65,Two-path biologically constrained latent SCM,accuracy__uncomplicated,500,0.8215194750816518,0.015135999771586967,0.0006769024879337949,0.8201895448687756,0.822849405294528,0.7900569457699433,0.850132625994695
0.65,Two-path biologically constrained latent SCM,false_atrial__uncomplicated,500,0.17915128950382245,0.05056249121187309,0.0022612233492296787,0.17470859753000334,0.18359398147764155,0.09235546522131888,0.29624999999999985
0.65,Two-path biologically constrained latent SCM,mean_posterior_entropy__uncomplicated,500,0.37416680334147384,0.020325732594679246,0.0009089943954837194,0.3723808753364239,0.3759527313465238,0.3340119966794849,0.4138926938683871
0.65,Two-path biologically constrained latent SCM,subgroup_size__uncomplicated,500,757.248,13.49543439460168,0.6035341738443616,756.0622186701826,758.4337813298175,732.0,783.0
0.65,Two-path biologically constrained latent SCM,competing_subgroup_size__uncomplicated,500,378.864,15.080595237105557,0.6744247218265517,377.53893792701865,380.1890620729813,349.0,408.0
0.65,Two-path biologically constrained latent SCM,accuracy__renal_only,500,0.8182888797013788,0.029469396105158686,0.0013179114589400472,0.8156995403232798,0.8208782190794777,0.7590680120519742,0.8760205091005011
0.65,Two-path biologically constrained latent SCM,false_atrial__renal_only,500,0.16057138882761593,0.0642063074370255,0.0028713933602687865,0.15492987789960902,0.16621289975562284,0.049969987995198084,0.2961962669683257
0.65,Two-path biologically constrained latent SCM,mean_posterior_entropy__renal_only,500,0.3719980135094587,0.02491874865842973,0.0011144003182896112,0.3698085184507891,0.3741875085681283,0.3232854888680365,0.42211376077397006
0.65,Two-path biologically constrained latent SCM,subgroup_size__renal_only,500,186.798,12.132253671858194,0.542570878610927,185.73199504809912,187.86400495190088,164.475,212.04999999999995
0.65,Two-path biologically constrained latent SCM,competing_subgroup_size__renal_only,500,93.474,9.05457313125132,0.40493282057442154,92.6784165860419,94.2695834139581,77.0,112.0
0.65,Two-path biologically constrained latent SCM,accuracy__heart_failure_only,500,0.8166797164768871,0.053665575473801366,0.0023999974962213067,0.8119643708577643,0.8213950620960099,0.6969634230503795,0.9076923076923077
0.65,Two-path biologically constrained latent SCM,false_atrial__heart_failure_only,500,0.18232187015559045,0.09329773592363377,0.004172401593441385,0.1741242301139524,0.19051951019722851,0.032768817204301075,0.38930575035063103
0.65,Two-path biologically constrained latent SCM,mean_posterior_entropy__heart_failure_only,500,0.37583011544314104,0.03689454077401829,0.001649974023386852,0.37258836298502673,0.37907186790125535,0.3023146957862122,0.44667690308143776
0.65,Two-path biologically constrained latent SCM,subgroup_size__heart_failure_only,500,56.932,7.387321641981223,0.33037106726250753,56.28291025421739,57.58108974578261,43.0,71.52499999999998
0.65,Two-path biologically constrained latent SCM,competing_subgroup_size__heart_failure_only,500,28.206,5.272491092894259,0.23579296988947443,27.742730621869878,28.66926937813012,19.0,39.0
0.65,Two-path biologically constrained latent SCM,accuracy__redundant,500,0.8157125340417647,0.10963758570719208,0.004903141890604816,0.8060791870611106,0.8253458810224188,0.5770833333333334,1.0
0.65,Two-path biologically constrained latent SCM,false_atrial__redundant,499,0.16910078899056855,0.1717017089639475,0.007686424133118641,0.15399897185661,0.1842026061245271,0.0,0.5642857142857145
0.65,Two-path biologically constrained latent SCM,mean_posterior_entropy__redundant,500,0.3727729931748387,0.06708291018328956,0.0030000389459669667,0.36687872848358977,0.3786672578660876,0.23765735425906875,0.49859781155685157
0.65,Two-path biologically constrained latent SCM,subgroup_size__redundant,500,14.022,3.617137454774627,0.16176330465673272,13.704178880957626,14.339821119042375,7.475000000000001,22.0
0.65,Two-path biologically constrained latent SCM,competing_subgroup_size__redundant,500,6.874,2.66163344305153,0.11903186619700071,6.640134594018641,7.107865405981358,2.0,12.0
0.65,Two-path latent SCM (counterfactual query),accuracy,500,0.8237733990147783,0.011927704134697606,0.000533423145213783,0.8227253668835437,0.8248214311460129,0.8,0.8472906403940886
0.65,Two-path latent SCM (counterfactual query),adjusted_rand_index,500,0.4193123907588094,0.030883653972241028,0.0013811589935102467,0.41659878709063286,0.4220259944269859,0.35937015156254,0.48193264559306775
0.65,Two-path latent SCM (counterfactual query),false_atrial_renal_competing,500,0.1645448081106451,0.046787105362698644,0.002092382961228782,0.16043384180951709,0.1686557744117731,0.08053687384044526,0.26564806773773336
0.65,Two-path latent SCM (counterfactual query),brier_score,500,0.14583468953586895,0.01010754534668,0.00045202316961676315,0.1449465863291155,0.1467227927426224,0.12528749687911053,0.1680383467542416
0.65,Two-path latent SCM (counterfactual query),expected_calibration_error,500,0.11975535605003826,0.011519483289519029,0.0005151669540207487,0.11874319239420811,0.12076751970586841,0.0977017736013016,0.14485533355632582
0.65,Two-path latent SCM (counterfactual query),mean_posterior_entropy,500,0.12892602682622664,0.010597158161882572,0.00047391932036572305,0.1279949036085472,0.12985715004390608,0.10848240347102989,0.15061404962725233
0.65,Two-path latent SCM (counterfactual query),predicted_atrial_prevalence,500,0.4981871921182266,0.029442381890068953,0.0013167033465140583,0.4956002263541186,0.5007741578823346,0.43842364532019706,0.5581527093596059
0.65,Two-path latent SCM (counterfactual query),renal_competing_subgroup_size,500,100.348,9.278743782018376,0.4149580368479316,99.53271974897832,101.16328025102167,83.0,120.0
0.65,Two-path latent SCM (counterfactual query),accuracy__uncomplicated,500,0.8242234403027,0.01409214477457038,0.0006302198732941563,0.8229852287948545,0.8254616518105455,0.7967063947599432,0.8504736731739654
0.65,Two-path latent SCM (counterfactual query),false_atrial__uncomplicated,500,0.17639952527167765,0.03319440841646141,0.001484499073841977,0.17348288631040634,0.17931616423294897,0.11426600577763513,0.24313976130653264
0.65,Two-path latent SCM (counterfactual query),mean_posterior_entropy__uncomplicated,500,0.12896956463985393,0.011392877746801807,0.0005095049820238695,0.12796852522681698,0.12997060405289088,0.10683759067847057,0.1513922186117984
0.65,Two-path latent SCM (counterfactual query),subgroup_size__uncomplicated,500,757.248,13.49543439460168,0.6035341738443616,756.0622186701826,758.4337813298175,732.0,783.0
0.65,Two-path latent SCM (counterfactual query),competing_subgroup_size__uncomplicated,500,378.864,15.080595237105557,0.6744247218265517,377.53893792701865,380.1890620729813,349.0,408.0
0.65,Two-path latent SCM (counterfactual query),accuracy__renal_only,500,0.8236132098818867,0.02901617672152457,0.0012976428719295185,0.8210636927924011,0.8261627269713723,0.7633652483295248,0.8777216312056737
0.65,Two-path latent SCM (counterfactual query),false_atrial__renal_only,500,0.16422295189402378,0.047929702089711874,0.0021434814402781894,0.16001159090927264,0.16843431287877492,0.08053687384044526,0.26752032520325203
0.65,Two-path latent SCM (counterfactual query),mean_posterior_entropy__renal_only,500,0.12837952623265084,0.01843076198131959,0.0008242487333469862,0.12676010052075967,0.129998951944542,0.09225320659590941,0.16531152806573962
0.65,Two-path latent SCM (counterfactual query),subgroup_size__renal_only,500,186.798,12.132253671858194,0.542570878610927,185.73199504809912,187.86400495190088,164.475,212.04999999999995
0.65,Two-path latent SCM (counterfactual query),competing_subgroup_size__renal_only,500,93.474,9.05457313125132,0.40493282057442154,92.6784165860419,94.2695834139581,77.0,112.0
0.65,Two-path latent SCM (counterfactual query),accuracy__heart_failure_only,500,0.8185837967060984,0.053755397193950234,0.0024040144456634834,0.8138605588683444,0.8233070345438523,0.703799715909091,0.9145601987142022
0.65,Two-path latent SCM (counterfactual query),false_atrial__heart_failure_only,500,0.18232699766783036,0.08883298435644732,0.003972731833303832,0.17452165467242603,0.1901323406632347,0.03634259259259259,0.3797297297297297
0.65,Two-path latent SCM (counterfactual query),mean_posterior_entropy__heart_failure_only,500,0.13028210067253942,0.03240059541616843,0.0014489986772404139,0.12743521038386293,0.13312899096121592,0.0720246655515114,0.1958243535701287
0.65,Two-path latent SCM (counterfactual query),subgroup_size__heart_failure_only,500,56.932,7.387321641981223,0.33037106726250753,56.28291025421739,57.58108974578261,43.0,71.52499999999998
0.65,Two-path latent SCM (counterfactual query),competing_subgroup_size__heart_failure_only,500,28.206,5.272491092894259,0.23579296988947443,27.742730621869878,28.66926937813012,19.0,39.0
0.65,Two-path latent SCM (counterfactual query),accuracy__redundant,500,0.8205711116646923,0.10406602752950947,0.004653974234086953,0.8114273117020824,0.8297149116273023,0.59125,1.0
0.65,Two-path latent SCM (counterfactual query),false_atrial__redundant,499,0.1698760991847164,0.1681819004027715,0.00752885586177277,0.15508386257594986,0.18466833579348296,0.0,0.5
0.65,Two-path latent SCM (counterfactual query),mean_posterior_entropy__redundant,500,0.12830072480099408,0.06441833629863646,0.002880875579223866,0.12264058387871433,0.13396086572327381,0.0018587081980495598,0.25330591363728977
0.65,Two-path latent SCM (counterfactual query),subgroup_size__redundant,500,14.022,3.617137454774627,0.16176330465673272,13.704178880957626,14.339821119042375,7.475000000000001,22.0
0.65,Two-path latent SCM (counterfactual query),competing_subgroup_size__redundant,500,6.874,2.66163344305153,0.11903186619700071,6.640134594018641,7.107865405981358,2.0,12.0
1.0,Associative latent class model,accuracy,500,0.8053635467980296,0.01692325712578332,0.0007568310666791841,0.8038765785573124,0.8068505150387467,0.7714285714285715,0.8364532019704434
1.0,Associative latent class model,adjusted_rand_index,500,0.3735131012643303,0.04090496934076205,0.001829325841269774,0.36991897101829435,0.37710723151036624,0.2939991663869275,0.4522600308116629
1.0,Associative latent class model,false_atrial_renal_competing,500,0.3773421797019508,0.1068517906721766,0.004778557349211296,0.36795360763143525,0.3867307517724663,0.18307590467784643,0.6084827431645002
1.0,Associative latent class model,brier_score,500,0.13645896177574712,0.01050489553554559,0.00046979321028028,0.135535945247823,0.13738197830367124,0.11861353463737942,0.16074123589403388
1.0,Associative latent class model,expected_calibration_error,500,0.04983653278467528,0.022326421450218646,0.0009984679211399664,0.04787481351405323,0.051798252055297325,0.02056778865930607,0.106780289832104
1.0,Associative latent class model,mean_posterior_entropy,500,0.3797486545205837,0.018366145686790666,0.0008213590048065698,0.37813490634328784,0.3813624026978796,0.34343410843752065,0.4151931670974438
1.0,Associative latent class model,predicted_atrial_prevalence,500,0.49403743842364534,0.05242418153319328,0.0023444806714601864,0.489431168341825,0.4986437085054657,0.38620689655172413,0.5990147783251232
1.0,Associative latent class model,renal_competing_subgroup_size,500,100.45,9.312407953035967,0.4164635443439618,99.63176183415253,101.26823816584748,84.0,119.52499999999998
1.0,Associative latent class model,accuracy__uncomplicated,500,0.8133457263420618,0.019565533687339223,0.0008749972668190524,0.8116265934949085,0.8150648591892151,0.7713239021443253,0.8461057692307692
1.0,Associative latent class model,false_atrial__uncomplicated,500,0.12944766214570247,0.04519019235720751,0.002020966840540149,0.12547700919588176,0.13341831509552318,0.04920265957446809,0.23186878664735572
1.0,Associative latent class model,mean_posterior_entropy__uncomplicated,500,0.38385289905290654,0.020078507341557385,0.000897938146049018,0.38208869358607506,0.385617104519738,0.34302221989365755,0.4209089656171117
1.0,Associative latent class model,subgroup_size__uncomplicated,500,757.094,13.951575427665066,0.6239334209894958,755.8681396697625,758.3198603302376,729.0,784.0
1.0,Associative latent class model,competing_subgroup_size__uncomplicated,500,378.708,16.291272114055072,0.728567837739477,377.27656135586494,380.1394386441351,345.0,410.525
1.0,Associative latent class model,accuracy__renal_only,500,0.7844868136175283,0.04238510753758843,0.001895519633753729,0.7807626304818981,0.7882109967531584,0.6878492647058824,0.8533783783783784
1.0,Associative latent class model,false_atrial__renal_only,500,0.3598001433246834,0.10635584516375703,0.004756377991812059,0.35045514768952335,0.36914513895984347,0.16917105263157894,0.5938043478260867
1.0,Associative latent class model,mean_posterior_entropy__renal_only,500,0.368427418464119,0.026884025367894887,0.001202290164628835,0.3660652436411774,0.3707895932870607,0.31711444594918814,0.41709526753859666
1.0,Associative latent class model,subgroup_size__renal_only,500,186.91,12.91601901106484,0.5776219301484118,185.7751292169584,188.0448707830416,163.475,214.0
1.0,Associative latent class model,competing_subgroup_size__renal_only,500,93.306,9.003470940584853,0.402647461131834,92.51490669890772,94.09709330109227,77.475,111.0
1.0,Associative latent class model,accuracy__heart_failure_only,500,0.7967263811415016,0.058266958244135886,0.0026057775895205926,0.7916067333249935,0.8018460289580097,0.6593205996131528,0.8979591836734694
1.0,Associative latent class model,false_atrial__heart_failure_only,500,0.314096158969867,0.11859523893461718,0.005303740321312675,0.3036757444784176,0.32451657346131635,0.10526315789473684,0.5714285714285714
1.0,Associative latent class model,mean_posterior_entropy__heart_failure_only,500,0.3784012319822034,0.035819715014959654,0.0016019063541623936,0.3752539194865706,0.38154854447783615,0.30547573055818705,0.4416196252071181
1.0,Associative latent class model,subgroup_size__heart_failure_only,500,56.704,7.5555646456256635,0.3378951231202618,56.04012752053423,57.367872479465774,42.475,72.0
1.0,Associative latent class model,competing_subgroup_size__heart_failure_only,500,28.418,5.740137136750079,0.2567067367588836,27.913640729425286,28.922359270574713,18.0,40.0
1.0,Associative latent class model,accuracy__redundant,500,0.6838065960035302,0.13522584207011593,0.006047483503668602,0.6719249274223594,0.695688264584701,0.4055882352941177,0.9090909090909091
1.0,Associative latent class model,false_atrial__redundant,500,0.6130802651596768,0.2272250490143957,0.010161813115738206,0.593115052265462,0.6330454780538917,0.16666666666666666,1.0
1.0,Associative latent class model,mean_posterior_entropy__redundant,500,0.3155843262301055,0.07636656389499387,0.003415216561545748,0.30887434987504875,0.3222943025851623,0.17258200714294392,0.464858630388403
1.0,Associative latent class model,subgroup_size__redundant,500,14.292,3.8083780651313948,0.1703158447530584,13.957375454062774,14.626624545937226,7.0,22.0
1.0,Associative latent class model,competing_subgroup_size__redundant,500,7.144,2.6178177820237525,0.11707237026625675,6.9139844732652955,7.374015526734705,3.0,13.0
1.0,Renal-adjusted associative latent class model,accuracy,500,0.8142758620689656,0.014792399128095862,0.0006615362000146192,0.8129761224535946,0.8155756016843366,0.7852216748768472,0.8413793103448276
1.0,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.3953547335640532,0.0369347016964331,0.0016517700744380242,0.39210945235165096,0.39860001477645546,0.3247419081789373,0.46558966279849917
1.0,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.2017584117458979,0.11584971006637079,0.005180956537640935,0.19157923416296507,0.21193758932883072,0.03225806451612903,0.45961224489795915
1.0,Renal-adjusted associative latent class model,brier_score,500,0.1299794725683398,0.009177259640033589,0.00041041952804560705,0.1291731092589533,0.1307858358777263,0.11511215196476998,0.1496041005506763
1.0,Renal-adjusted associative latent class model,expected_calibration_error,500,0.0450185444013282,0.020573839423830724,0.0009200900701970121,0.043210816398056226,0.046826272404600175,0.020362027514318957,0.10025027251486139
1.0,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.3796969654662648,0.018662283130930258,0.0008346026739221533,0.37805719706301305,0.38133673386951655,0.34360952010372636,0.41688896422658817
1.0,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.4952847290640394,0.04803323018526698,0.0021481113574630356,0.4910642715449174,0.49950518658316145,0.39113300492610836,0.5907142857142856
