renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
1.0,Associative latent class model,brier_score,500,0.18969660387246778,0.020598641514445962,0.0009211992534090077,0.1878866966243392,0.19150651112059636,0.15189387547334737,0.2318556810055829
1.0,Associative latent class model,expected_calibration_error,500,0.12231341048360704,0.031032207691319518,0.001387802517793645,0.11958675408801119,0.1250400668792029,0.06120480201959482,0.1859389550964586
1.0,Associative latent class model,mean_posterior_entropy,500,0.34113065346629456,0.017707755465535865,0.0007919148989976325,0.3395747549890729,0.3426865519435162,0.3049662064804456,0.3735129986553732
1.0,Associative latent class model,predicted_atrial_prevalence,500,0.481844,0.06269396086912134,0.002803759165641342,0.4763353719620134,0.48735262803798657,0.358425,0.602
1.0,Renal-adjusted associative latent class model,accuracy,500,0.8168280000000001,0.014493396188131042,0.0006481643820299467,0.8155545323884346,0.8181014676115657,0.786475,0.843
1.0,Renal-adjusted associative latent class model,adjusted_rand_index,500,0.4017595058301403,0.0365239136946002,0.0016333990765092308,0.3985503186573105,0.4049686930029701,0.32761454045249455,0.47006943641736415
1.0,Renal-adjusted associative latent class model,false_atrial_renal_competing,500,0.1885120645407644,0.0986792005525517,0.004413068008016808,0.1798415801209864,0.19718254896054244,0.04933707181359763,0.42812103705791166
1.0,Renal-adjusted associative latent class model,brier_score,500,0.1286369320582764,0.008996447224961589,0.0004023333510200691,0.1278464558985527,0.12942740821800008,0.11258040760441877,0.1473086197893064
1.0,Renal-adjusted associative latent class model,expected_calibration_error,500,0.04570072145491564,0.02086030395337977,0.0009329011534212954,0.04386782313990253,0.04753361976992875,0.01963015304305854,0.10234351687733859
1.0,Renal-adjusted associative latent class model,mean_posterior_entropy,500,0.3699043504169521,0.019130160843724497,0.000855526801341454,0.36822347176557885,0.3715852290683253,0.3351101988146781,0.41000141071422785
1.0,Renal-adjusted associative latent class model,predicted_atrial_prevalence,500,0.5044,0.05052549506241978,0.002259568831128012,0.4999605587065231,0.5088394412934768,0.40647500000000003,0.612
1.0,Biologically constrained latent SCM,accuracy,500,0.8205339999999999,0.013255045698636623,0.0005927836645403536,0.8193693405117801,0.8216986594882196,0.795475,0.846525
1.0,Biologically constrained latent SCM,adjusted_rand_index,500,0.4110797843406116,0.03394294403219038,0.00151797460424897,0.4080973750208708,0.4140621936603524,0.3485423467821001,0.4798009862084773
1.0,Biologically constrained latent SCM,false_atrial_renal_competing,500,0.18262854932439013,0.06889221891661261,0.003080953692366854,0.176575309052725,0.18868178959605525,0.06702129834028289,0.3409002371273713
1.0,Biologically constrained latent SCM,brier_score,500,0.12627241463968658,0.007976836887070625,0.0003567349904983546,0.12557152691906076,0.1269733023603124,0.11251976463197282,0.14290306676713666
1.0,Biologically constrained latent SCM,expected_calibration_error,500,0.04484619520880455,0.021858851159480885,0.0009775575420529871,0.04292555917455138,0.046766831243057715,0.01893559924785821,0.10537837408891185
1.0,Biologically constrained latent SCM,mean_posterior_entropy,500,0.37274621076921416,0.01903463666487954,0.0008512548301936107,0.3710737253851126,0.37441869615331574,0.33909795433951617,0.4126707312367877
1.0,Biologically constrained latent SCM,predicted_atrial_prevalence,500,0.5050500000000001,0.05154716014911857,0.0023052590828099464,0.5005207897261621,0.5095792102738381,0.4,0.612
1.0,Data-generating oracle (reference),accuracy,500,0.828452,0.011438942031043736,0.0005115650394418661,0.8274469131316068,0.8294570868683931,0.805475,0.85
1.0,Data-generating oracle (reference),adjusted_rand_index,500,0.43147627186972864,0.03003981125928797,0.0013434212001406291,0.4288368127533364,0.4341157309861209,0.37263365545404253,0.48948914261274423
1.0,Data-generating oracle (reference),false_atrial_renal_competing,500,0.17063853135348206,0.031702768590076154,0.0014177909128471088,0.16785295587673613,0.173424106830228,0.11258278145695365,0.23210638000186548
