repeat,renal_effect_sd,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
221,1.5,Biologically constrained latent SCM,True,15,0,-3644.23987717693,0.4939186279228474,2.114591172996234
222,1.5,Associative latent class model,True,37,1,-4166.600973348146,0.3814150805254489,0.799345025555442
222,1.5,Renal-adjusted associative latent class model,True,27,1,-3601.589766926795,0.4961754824771372,2.113689991811925
222,1.5,Biologically constrained latent SCM,True,18,1,-3602.429227946604,0.49124724934339353,2.1164298612705577
223,1.5,Associative latent class model,True,49,3,-4213.296590496322,0.28281924001965053,0.8776618776403526
223,1.5,Renal-adjusted associative latent class model,True,35,3,-3652.8273854948584,0.44622520292515866,2.3727374174808276
223,1.5,Biologically constrained latent SCM,True,26,3,-3652.881065288585,0.45575582114284147,2.3494675215832066
224,1.5,Associative latent class model,True,71,1,-4185.084577674803,0.3246671870088215,0.23978444619898087
224,1.5,Renal-adjusted associative latent class model,True,23,0,-3614.306323283012,0.4828463431526373,2.318031669275773
224,1.5,Biologically constrained latent SCM,True,18,1,-3614.4578845587403,0.47978968667717914,2.3134071523369566
225,1.5,Associative latent class model,True,27,3,-4180.288929279173,0.479952141613959,0.6897331058408329
225,1.5,Renal-adjusted associative latent class model,True,33,1,-3649.6845104157637,0.47491000220235235,1.9500052378546435
225,1.5,Biologically constrained latent SCM,True,21,0,-3649.740410918591,0.4839513091410265,1.9588315067602062
226,1.5,Associative latent class model,True,34,3,-4184.541322458537,0.38108280552771306,0.47681791355456526
226,1.5,Renal-adjusted associative latent class model,True,29,0,-3636.517042301216,0.4784581736510688,2.0776397364098913
226,1.5,Biologically constrained latent SCM,True,24,1,-3636.9130617030587,0.4699612913400809,2.079869676361997
227,1.5,Associative latent class model,True,99,1,-4189.62122332823,0.31960123629882653,0.060420968631658356
227,1.5,Renal-adjusted associative latent class model,True,88,0,-3646.5987892719522,0.45308635443206957,1.4270775020226976
227,1.5,Biologically constrained latent SCM,True,27,1,-3649.3976805619623,0.48809005397240735,1.6413429639000043
228,1.5,Associative latent class model,True,105,0,-4182.438633644546,0.26677726329309054,0.36759787174071884
228,1.5,Renal-adjusted associative latent class model,True,34,3,-3650.437321433885,0.49362567014868153,1.808660188273287
228,1.5,Biologically constrained latent SCM,True,16,1,-3652.295794672059,0.49356848168613227,1.7564447940096248
229,1.5,Associative latent class model,True,14,2,-4134.3577604586135,0.47766221686087024,0.9402744408816794
229,1.5,Renal-adjusted associative latent class model,True,47,3,-3612.3812082994145,0.45342985319300366,2.0085219846043225
229,1.5,Biologically constrained latent SCM,True,25,0,-3616.3698833698713,0.4767329933979984,1.8028752048372017
230,1.5,Associative latent class model,True,133,3,-4211.337856822534,0.3258674676087459,0.14504991176669002
230,1.5,Renal-adjusted associative latent class model,True,32,0,-3664.682681148919,0.44484164313967783,1.8039043175935894
230,1.5,Biologically constrained latent SCM,True,36,3,-3665.2108025103535,0.43474931959706464,1.8373421018818523
231,1.5,Associative latent class model,True,30,2,-4173.790599317813,0.47876835367062254,0.6337014895348527
231,1.5,Renal-adjusted associative latent class model,True,30,3,-3631.9982861945095,0.49175232335966124,1.775047351304047
231,1.5,Biologically constrained latent SCM,True,19,1,-3632.475703672641,0.48989525849838544,1.7187829471891738
232,1.5,Associative latent class model,True,98,2,-4203.768047732379,0.3107759665802952,0.0021596323129322026
232,1.5,Renal-adjusted associative latent class model,True,34,3,-3639.8871951660276,0.45263570587895174,2.2028530125607717
232,1.5,Biologically constrained latent SCM,True,22,0,-3640.3178846122814,0.4568635688143165,2.205059706816823
233,1.5,Associative latent class model,True,95,2,-4184.177121255172,0.3068796527689428,0.10423593342456594
233,1.5,Renal-adjusted associative latent class model,True,32,3,-3639.3861993224828,0.49135533326762115,1.931078799018486
233,1.5,Biologically constrained latent SCM,True,19,3,-3639.5219361874592,0.49897176545453953,1.925417412328681
234,1.5,Associative latent class model,True,16,3,-4163.020098595593,0.46152784322201695,0.8531854828827964
234,1.5,Renal-adjusted associative latent class model,True,32,1,-3642.613350198082,0.4761013165576637,2.0545316339049386
234,1.5,Biologically constrained latent SCM,True,14,0,-3642.772328168703,0.495901533283061,2.0574435313430577
235,1.5,Associative latent class model,True,33,3,-4223.231640116298,0.438325614103417,0.8258498020416093
235,1.5,Renal-adjusted associative latent class model,True,28,3,-3655.7499804839126,0.4774292983932222,1.9807813877435483
235,1.5,Biologically constrained latent SCM,True,19,1,-3660.08654615291,0.4861313634457472,1.9559344320865253
236,1.5,Associative latent class model,True,28,0,-4209.267989130274,0.47040535244904924,1.2206225907730923
236,1.5,Renal-adjusted associative latent class model,True,21,0,-3650.8441591483984,0.4714165837392734,2.0829696293201567
236,1.5,Biologically constrained latent SCM,True,39,2,-3651.592182073893,0.4614006731846391,2.055423861292161
237,1.5,Associative latent class model,True,24,1,-4164.191902723607,0.4735969851781728,1.0097833778750565
237,1.5,Renal-adjusted associative latent class model,True,26,3,-3605.9422528221585,0.4666149942616573,2.218397229393223
237,1.5,Biologically constrained latent SCM,True,19,0,-3610.143821072438,0.46290337464727627,2.2032668654356287
238,1.5,Associative latent class model,True,47,2,-4169.798714626079,0.3022666951135656,0.4506370373369062
238,1.5,Renal-adjusted associative latent class model,True,29,3,-3638.6277343403253,0.48596304611931673,1.9462389799049205
238,1.5,Biologically constrained latent SCM,True,19,1,-3639.200872334196,0.4979449972467272,1.909979796556125
239,1.5,Associative latent class model,True,27,2,-4207.257290022284,0.4577135365463084,0.7865332107536018
239,1.5,Renal-adjusted associative latent class model,True,31,3,-3647.916837234123,0.4848131609666141,2.3021592775727022
239,1.5,Biologically constrained latent SCM,True,19,3,-3648.62803009818,0.4847419571770595,2.2802391768332892
240,1.5,Associative latent class model,True,36,1,-4202.631427438053,0.37667340019753154,0.546020667039784
240,1.5,Renal-adjusted associative latent class model,True,30,1,-3663.1163794119557,0.481376633330483,2.037340466984091
240,1.5,Biologically constrained latent SCM,True,15,0,-3663.2582877945097,0.48871173170064713,2.0472724577651245
241,1.5,Associative latent class model,True,33,1,-4216.124608792634,0.4274273591825357,0.6355305241686187
241,1.5,Renal-adjusted associative latent class model,True,18,0,-3649.6668309823567,0.48911367611544754,2.2289035232536136
241,1.5,Biologically constrained latent SCM,True,18,0,-3652.1124390081263,0.4871835890299958,2.2191359242817654
242,1.5,Associative latent class model,True,32,1,-4181.840294770291,0.36587590882433035,0.8224743370300621
242,1.5,Renal-adjusted associative latent class model,True,30,1,-3629.7779659959842,0.49750677639727797,2.199766622333258
242,1.5,Biologically constrained latent SCM,True,17,0,-3630.3705056722674,0.4884087746121587,2.1719758675100334
243,1.5,Associative latent class model,True,163,0,-4202.2898817700425,0.3199365962702494,0.04127688047046241
243,1.5,Renal-adjusted associative latent class model,True,27,3,-3613.6933626718296,0.47739625950694103,2.227382488301501
243,1.5,Biologically constrained latent SCM,True,15,1,-3614.849532132099,0.4744356328767138,2.212726860484432
244,1.5,Associative latent class model,True,44,2,-4222.810744740111,0.3728332531676516,0.5278687922704217
244,1.5,Renal-adjusted associative latent class model,True,30,1,-3650.028290100888,0.49271006307402954,2.201615821171769
244,1.5,Biologically constrained latent SCM,True,15,0,-3652.2520836455396,0.4931802678876916,2.2323994590173646
245,1.5,Associative latent class model,True,39,0,-4201.880016337491,0.45854289568240775,0.7749311959055827
245,1.5,Renal-adjusted associative latent class model,True,21,0,-3660.7267315930467,0.4849340106816494,1.8928374716584657
245,1.5,Biologically constrained latent SCM,True,17,1,-3661.3532817139394,0.4859887552860158,1.8608868438387605
246,1.5,Associative latent class model,True,53,0,-4228.742569546776,0.3538308244085565,0.8599581630928268
246,1.5,Renal-adjusted associative latent class model,True,16,0,-3686.58579868015,0.4826037222683649,2.0648282747824513
246,1.5,Biologically constrained latent SCM,True,16,0,-3687.350295968095,0.4786713176037574,2.0500319795034514
247,1.5,Associative latent class model,True,78,2,-4270.10548184716,0.2865349354430637,0.1305514999916743
247,1.5,Renal-adjusted associative latent class model,True,23,0,-3726.133034745008,0.47019936699030623,1.9415903182866694
247,1.5,Biologically constrained latent SCM,True,28,1,-3727.441194704447,0.4604364273458884,1.9284560447421324
248,1.5,Associative latent class model,True,92,3,-4106.956132264113,0.3123769026615647,0.07231933314713568
248,1.5,Renal-adjusted associative latent class model,True,35,1,-3586.544369033616,0.4195876463254764,2.102198574252329
248,1.5,Biologically constrained latent SCM,True,22,1,-3587.510321213724,0.4697205504794549,2.0284702270771655
249,1.5,Associative latent class model,True,44,0,-4212.309339378331,0.38695488887977203,0.700203751193237
249,1.5,Renal-adjusted associative latent class model,True,21,0,-3668.3650077213524,0.4825723205756029,1.9331123776011165
249,1.5,Biologically constrained latent SCM,True,17,3,-3669.4647784399376,0.4815714906548792,1.9299547334487652
250,1.5,Associative latent class model,True,33,3,-4217.456433605648,0.40854465057824607,0.7843226378906271
250,1.5,Renal-adjusted associative latent class model,True,37,3,-3666.8311436243744,0.4268599918550868,2.157757182640575
250,1.5,Biologically constrained latent SCM,True,29,1,-3667.693677638278,0.4222605311403126,2.1521649803530365
251,1.5,Associative latent class model,True,78,2,-4175.163060211455,0.29524339691049756,0.3890188546707286
251,1.5,Renal-adjusted associative latent class model,True,16,0,-3622.461628787118,0.48573246434411615,2.138077356013885
251,1.5,Biologically constrained latent SCM,True,18,3,-3624.7706590383805,0.49996336690853455,2.090821015784181
252,1.5,Associative latent class model,True,110,1,-4152.788001732111,0.2831013426682014,0.24794494827992353
252,1.5,Renal-adjusted associative latent class model,True,44,1,-3631.382356910609,0.4936050714606818,1.7656419546683302
252,1.5,Biologically constrained latent SCM,True,17,1,-3632.4274916533273,0.4979688647665842,1.784085734039846
253,1.5,Associative latent class model,True,46,0,-4190.735476707032,0.30611645694008865,0.5584848487137488
253,1.5,Renal-adjusted associative latent class model,True,24,0,-3651.326569182501,0.46756239576315023,1.7842628054523175
253,1.5,Biologically constrained latent SCM,True,24,0,-3651.449889162861,0.4762143628944763,1.7826546960469598
254,1.5,Associative latent class model,True,37,2,-4180.788255065399,0.3853934100630656,0.6976613399177014
254,1.5,Renal-adjusted associative latent class model,True,24,0,-3624.209467651469,0.4744733102341977,1.8617490621872401
254,1.5,Biologically constrained latent SCM,True,19,1,-3626.298890833646,0.4732193987297326,1.906815468424758
255,1.5,Associative latent class model,True,39,2,-4234.4630178193875,0.30756179192610167,0.5931217719786221
255,1.5,Renal-adjusted associative latent class model,True,54,0,-3702.0043328688853,0.4786031236058669,1.4418678472252546
255,1.5,Biologically constrained latent SCM,True,39,2,-3702.593865767542,0.47198847639623864,1.4809730722786947
256,1.5,Associative latent class model,True,163,0,-4205.038300643057,0.2919251655881209,0.13303121147878638
256,1.5,Renal-adjusted associative latent class model,True,29,3,-3659.167759815174,0.4357182146975556,1.8615480977256538
256,1.5,Biologically constrained latent SCM,True,34,1,-3659.4289764704013,0.43684981385055677,1.8624419107088097
257,1.5,Associative latent class model,True,40,3,-4182.101882636201,0.3948026633825765,0.9564310909627103
257,1.5,Renal-adjusted associative latent class model,True,20,0,-3604.9587201370186,0.4987485360924151,2.2647671832379137
257,1.5,Biologically constrained latent SCM,True,13,1,-3607.2638509390436,0.4896178210095056,2.2704019109116693
258,1.5,Associative latent class model,True,135,1,-4213.539306654562,0.2694305322307279,0.2812529499089484
258,1.5,Renal-adjusted associative latent class model,True,16,0,-3637.7933984971405,0.4980758651725888,2.1861882823239247
258,1.5,Biologically constrained latent SCM,True,15,1,-3640.50887719824,0.492545553981453,2.143657815975506
259,1.5,Associative latent class model,True,16,2,-4220.861753442143,0.46668848421142156,0.6534866026682509
259,1.5,Renal-adjusted associative latent class model,True,14,0,-3647.9773945624884,0.49674836592123006,2.3667899132104058
259,1.5,Biologically constrained latent SCM,True,13,0,-3649.7808971611057,0.4935518073447699,2.351886606708085
260,1.5,Associative latent class model,True,75,2,-4212.51138000408,0.2997823720094815,0.0006001133156800509
260,1.5,Renal-adjusted associative latent class model,True,36,3,-3669.5910266300634,0.45542282782812477,1.9598857902366902
260,1.5,Biologically constrained latent SCM,True,22,1,-3669.693308879276,0.4710303132518071,1.9361781919638275
261,1.5,Associative latent class model,True,28,2,-4168.937062842992,0.44703733892720876,0.45370838955800175
261,1.5,Renal-adjusted associative latent class model,True,66,3,-3624.852582885807,0.49102483376554334,2.0643288567538916
261,1.5,Biologically constrained latent SCM,True,17,3,-3625.476930944962,0.4960909546978083,2.076180767664042
262,1.5,Associative latent class model,True,39,3,-4206.928315838055,0.35902378627548487,0.5996822021932351
262,1.5,Renal-adjusted associative latent class model,True,37,0,-3651.3702330096035,0.45070712283580433,2.2872589596974033
262,1.5,Biologically constrained latent SCM,True,66,2,-3652.5301356993755,0.4449251275307725,2.270582858774607
263,1.5,Associative latent class model,True,47,3,-4199.070005991684,0.397317891449665,0.5823152292809964
263,1.5,Renal-adjusted associative latent class model,True,30,1,-3648.435380410274,0.4127468726958631,2.1195727743305564
263,1.5,Biologically constrained latent SCM,True,34,2,-3651.632324988882,0.3954127871261895,1.9377143144685824
264,1.5,Associative latent class model,True,68,2,-4218.22691163449,0.3728078509827331,0.46667886486545357
264,1.5,Renal-adjusted associative latent class model,True,41,1,-3673.0458015204467,0.39294293588944884,1.9071889103313786
264,1.5,Biologically constrained latent SCM,True,40,1,-3674.2551355893133,0.3949647794554134,1.8925437146997648
265,1.5,Associative latent class model,True,83,1,-4209.562355564221,0.27530458839922956,0.05311915436252834
265,1.5,Renal-adjusted associative latent class model,True,39,3,-3668.3441461677344,0.4570555731195426,2.2089429420949225
265,1.5,Biologically constrained latent SCM,True,23,0,-3670.07557255954,0.4589702749071815,2.126486561477373
266,1.5,Associative latent class model,True,26,2,-4178.610506784559,0.46270950086601476,0.9067100431217175
266,1.5,Renal-adjusted associative latent class model,True,38,0,-3622.843419824695,0.45304918176442444,2.1674090673854383
266,1.5,Biologically constrained latent SCM,True,24,1,-3624.7044086307706,0.47825590514290495,2.140310568653809
267,1.5,Associative latent class model,True,32,1,-4170.501877561239,0.3980272567457931,0.5304138340111577
267,1.5,Renal-adjusted associative latent class model,True,16,0,-3623.9200715355173,0.4899463180107167,1.9881218927933273
267,1.5,Biologically constrained latent SCM,True,17,0,-3624.5836190851387,0.4901671426336341,1.958521458039892
268,1.5,Associative latent class model,True,92,2,-4165.088035082381,0.2852059779933766,0.20011485546354824
268,1.5,Renal-adjusted associative latent class model,True,29,3,-3632.616648492181,0.4629973196079892,2.2154415881016334
268,1.5,Biologically constrained latent SCM,True,24,3,-3633.650433545271,0.45745278199434763,2.201980304495589
269,1.5,Associative latent class model,True,88,1,-4247.68583389797,0.29696596417950233,0.13167410571085325
269,1.5,Renal-adjusted associative latent class model,True,21,0,-3693.562708861721,0.4776739582036045,1.9445273620942736
269,1.5,Biologically constrained latent SCM,True,43,2,-3693.7826308634003,0.44885855970587185,1.9479382049962792
270,1.5,Associative latent class model,True,153,2,-4134.49374770707,0.286466994848861,0.15682098481688667
270,1.5,Renal-adjusted associative latent class model,True,31,3,-3605.46361349854,0.4429899962829475,2.1489082471359624
270,1.5,Biologically constrained latent SCM,True,30,3,-3609.354440208296,0.4442951593643325,2.1203636771203
271,1.5,Associative latent class model,True,123,3,-4198.241096260664,0.3067641936869416,0.042352373877340976
271,1.5,Renal-adjusted associative latent class model,True,26,3,-3646.2331828666443,0.4706998409977258,1.6928920064927169
271,1.5,Biologically constrained latent SCM,True,22,1,-3646.8349819853256,0.4762357570245635,1.6671566318996125
272,1.5,Associative latent class model,True,86,1,-4186.392897305278,0.30456119971399614,0.20421137199359013
272,1.5,Renal-adjusted associative latent class model,True,65,1,-3650.313635196193,0.4087488080135263,1.8384806885612428
272,1.5,Biologically constrained latent SCM,True,32,0,-3653.606606389448,0.42988252168882357,1.8944878376974918
273,1.5,Associative latent class model,True,142,2,-4241.377015305054,0.3305282524204761,0.24337921993557304
273,1.5,Renal-adjusted associative latent class model,True,25,3,-3666.078337293725,0.4350421823685408,2.255097797810282
273,1.5,Biologically constrained latent SCM,True,27,3,-3667.8278707811137,0.444281318664452,2.195149516835477
274,1.5,Associative latent class model,True,28,2,-4214.997532766265,0.47231677411190304,0.7924772326046337
274,1.5,Renal-adjusted associative latent class model,True,29,0,-3651.0645655517037,0.46412502570660297,2.2936418064284636
274,1.5,Biologically constrained latent SCM,True,39,2,-3651.098918235887,0.4569825848299145,2.284201726730156
275,1.5,Associative latent class model,True,13,3,-4224.772396165695,0.46770570485722446,0.7823775929120522
275,1.5,Renal-adjusted associative latent class model,True,32,3,-3642.119936110722,0.4530204352798089,2.2936924265167855
275,1.5,Biologically constrained latent SCM,True,23,1,-3643.6518116276347,0.4551068645292343,2.2376362236260317
276,1.5,Associative latent class model,True,47,3,-4208.410775038672,0.3495499824937107,0.2890970035411809
276,1.5,Renal-adjusted associative latent class model,True,26,0,-3679.4568929093325,0.4657142367878565,1.6624331023814127
276,1.5,Biologically constrained latent SCM,True,53,2,-3679.959339329271,0.44062521715273534,1.6576914159044067
277,1.5,Associative latent class model,True,105,1,-4213.351651157582,0.2752049674102457,0.18347184384984883
277,1.5,Renal-adjusted associative latent class model,True,20,0,-3670.8554798424566,0.48476628206573635,1.9079395880457244
277,1.5,Biologically constrained latent SCM,True,15,1,-3671.342321079119,0.4883095988773315,1.875498200914212
278,1.5,Associative latent class model,True,16,3,-4217.102933878532,0.4656640851684542,0.8178356044812922
278,1.5,Renal-adjusted associative latent class model,True,30,1,-3663.543630687999,0.47840973713185747,2.1090269573099225
278,1.5,Biologically constrained latent SCM,True,25,1,-3664.2460682348446,0.4808430104906505,2.0821174671755203
279,1.5,Associative latent class model,True,33,2,-4133.9284730837,0.43670139610039654,0.38855065947861345
279,1.5,Renal-adjusted associative latent class model,True,26,0,-3567.393410316202,0.4558144810402302,2.23224363102977
279,1.5,Biologically constrained latent SCM,True,23,3,-3567.4045243028786,0.4550727990535639,2.238409125855812
280,1.5,Associative latent class model,True,51,0,-4206.43280090195,0.4383261180966796,0.632486642773606
280,1.5,Renal-adjusted associative latent class model,True,20,1,-3644.3280224984765,0.4538390103385675,2.0119244303906143
280,1.5,Biologically constrained latent SCM,True,19,1,-3645.875368437346,0.4639116711068656,1.9239067261925247
281,1.5,Associative latent class model,True,72,2,-4192.482540495354,0.3043916460236029,0.11009152239200148
281,1.5,Renal-adjusted associative latent class model,True,23,3,-3632.7272273329627,0.4793130144168048,1.8917903245151764
281,1.5,Biologically constrained latent SCM,True,22,0,-3634.3538853077844,0.4801510899174103,1.8343164728161034
282,1.5,Associative latent class model,True,100,3,-4185.174445735533,0.3375541970141903,0.07686179418481709
282,1.5,Renal-adjusted associative latent class model,True,25,0,-3602.279614058986,0.4661840352258891,2.0290849834598204
282,1.5,Biologically constrained latent SCM,True,46,2,-3603.4025251708026,0.44816838048574725,2.0099711165107026
283,1.5,Associative latent class model,True,116,3,-4157.7072996159895,0.2588588264034759,0.30351188901555337
283,1.5,Renal-adjusted associative latent class model,True,23,0,-3614.954060078235,0.4720739924123948,1.8980545910707676
283,1.5,Biologically constrained latent SCM,True,19,0,-3615.614153659764,0.47792428000030795,1.8727390601358778
284,1.5,Associative latent class model,True,37,2,-4178.797343267298,0.37811500079729177,0.678028508332873
284,1.5,Renal-adjusted associative latent class model,True,39,3,-3665.3368632274082,0.47232957961382405,1.7475692798066587
284,1.5,Biologically constrained latent SCM,True,25,1,-3665.5992785534654,0.47498971642728116,1.7372904086472603
285,1.5,Associative latent class model,True,40,1,-4179.230709972739,0.37297488370636794,0.834560884476838
285,1.5,Renal-adjusted associative latent class model,True,18,0,-3641.588217005704,0.49615403820782367,1.875390605186512
285,1.5,Biologically constrained latent SCM,True,16,1,-3642.473299381298,0.49797097887397557,1.8620705792629977
286,1.5,Associative latent class model,True,30,1,-4234.457176380565,0.4318041144074899,0.7035103328078497
286,1.5,Renal-adjusted associative latent class model,True,34,1,-3669.760305707602,0.49267588980537946,2.3319891626999887
286,1.5,Biologically constrained latent SCM,True,16,1,-3669.983622736607,0.493725197589919,2.313892111200678
287,1.5,Associative latent class model,True,25,3,-4255.947128134239,0.4929551373927697,1.0982673095540596
287,1.5,Renal-adjusted associative latent class model,True,15,0,-3673.22446338432,0.4968927083753846,2.42372217802892
287,1.5,Biologically constrained latent SCM,True,14,3,-3673.231372810846,0.49526616854583594,2.422770353764058
288,1.5,Associative latent class model,True,55,0,-4198.010951448874,0.3575024621242636,0.9016035903633306
288,1.5,Renal-adjusted associative latent class model,True,29,1,-3651.4607251442167,0.4962429048986546,1.9314805099273573
288,1.5,Biologically constrained latent SCM,True,15,3,-3651.522112832313,0.494682826585537,1.9414329935812933
289,1.5,Associative latent class model,True,53,3,-4159.219979512405,0.3041132367629313,0.27607338653362273
289,1.5,Renal-adjusted associative latent class model,True,24,3,-3598.479164424824,0.4439399306607328,2.394250999264565
289,1.5,Biologically constrained latent SCM,True,39,2,-3599.307894054814,0.42507013566244156,2.393164129194928
290,1.5,Associative latent class model,True,58,3,-4113.495924707117,0.2652186209258833,0.43886024721554306
290,1.5,Renal-adjusted associative latent class model,True,42,1,-3606.378481184315,0.4619552396246881,2.15935609557216
290,1.5,Biologically constrained latent SCM,True,27,1,-3606.8207791896903,0.4666718187653855,2.134104151780066
291,1.5,Associative latent class model,True,153,0,-4164.42039278007,0.3058351786324973,0.13347560123720376
291,1.5,Renal-adjusted associative latent class model,True,32,1,-3610.460248834471,0.4041602586747944,1.9451854993842073
291,1.5,Biologically constrained latent SCM,True,30,3,-3612.980685595914,0.4105632956243703,1.9033800855458463
292,1.5,Associative latent class model,True,96,0,-4216.198255971578,0.2817454774509305,0.015470807172268508
292,1.5,Renal-adjusted associative latent class model,True,52,3,-3692.5010720755768,0.4091763660712078,1.8763036995614686
292,1.5,Biologically constrained latent SCM,True,35,2,-3693.163721347937,0.39307933997803957,1.8742291040292398
293,1.5,Associative latent class model,True,30,2,-4227.356149829877,0.48858555411218857,0.8299165786302343
293,1.5,Renal-adjusted associative latent class model,True,28,1,-3682.6930888084416,0.4479385178951534,2.043828035391749
293,1.5,Biologically constrained latent SCM,True,38,2,-3683.1547543095558,0.4326329431142952,2.058858798668325
294,1.5,Associative latent class model,True,85,2,-4220.814665834446,0.3587448758011061,0.3989733968183801
294,1.5,Renal-adjusted associative latent class model,True,38,0,-3676.026549716338,0.4965247273017892,1.8116898438738147
294,1.5,Biologically constrained latent SCM,True,18,1,-3677.9294004375165,0.49336172104017706,1.8540169587917177
295,1.5,Associative latent class model,True,38,2,-4197.760859543624,0.43067049623289644,0.6247688532115668
295,1.5,Renal-adjusted associative latent class model,True,16,0,-3640.787662739439,0.4922249056465753,2.154906918697894
295,1.5,Biologically constrained latent SCM,True,24,3,-3641.824098394465,0.49281985420902585,2.1431905153784063
296,1.5,Associative latent class model,True,83,1,-4224.720534326766,0.33307361371665556,0.0837361735547279
296,1.5,Renal-adjusted associative latent class model,True,38,0,-3655.4004408875667,0.3948280614666416,2.176176162592517
296,1.5,Biologically constrained latent SCM,True,36,0,-3655.823170247925,0.3940746334179599,2.1607893967509284
297,1.5,Associative latent class model,True,32,3,-4254.7403095554655,0.3866644231178779,0.6558521226450269
297,1.5,Renal-adjusted associative latent class model,True,39,3,-3697.2577305426244,0.48386289473794747,1.8989657831881976
297,1.5,Biologically constrained latent SCM,True,18,3,-3698.1634981279954,0.4849115888144564,1.8877489431808092
298,1.5,Associative latent class model,True,56,0,-4148.2696180430285,0.390239695515681,0.6437986419338686
298,1.5,Renal-adjusted associative latent class model,True,25,1,-3596.959528318586,0.49136668227187874,1.9602928763252956
298,1.5,Biologically constrained latent SCM,True,19,1,-3597.5110473577133,0.49135255560443947,1.9575496544398148
299,1.5,Associative latent class model,True,57,2,-4165.326207387576,0.36665467744168695,0.689647176122181
299,1.5,Renal-adjusted associative latent class model,True,32,3,-3605.26961560939,0.48215153304228026,1.9254291882564583
299,1.5,Biologically constrained latent SCM,True,20,0,-3606.396680201163,0.483057849409262,1.9399327467414302
300,1.5,Associative latent class model,True,43,3,-4165.984827967069,0.4492070305785045,0.8892735223153334
300,1.5,Renal-adjusted associative latent class model,True,20,3,-3618.488496756013,0.4953065750046515,2.2949668672932946
300,1.5,Biologically constrained latent SCM,True,12,0,-3618.5642778827,0.49149248309645654,2.297154489482299
301,1.5,Associative latent class model,True,41,1,-4230.342037784925,0.35161089948446156,0.5731477940894453
301,1.5,Renal-adjusted associative latent class model,True,14,0,-3663.6378765927475,0.4994545276481921,2.066520864958419
301,1.5,Biologically constrained latent SCM,True,18,3,-3663.756953601196,0.49862863804099417,2.0560560771904735
302,1.5,Associative latent class model,True,16,3,-4216.827529025821,0.4652625516358734,0.8583887534509193
302,1.5,Renal-adjusted associative latent class model,True,80,3,-3680.85541619273,0.462091038442881,2.0347257583842664
302,1.5,Biologically constrained latent SCM,True,15,0,-3684.1772432360476,0.4957208973238981,1.994918210373348
303,1.5,Associative latent class model,True,272,3,-4172.241323068638,0.27774575946265,0.2364644319593583
303,1.5,Renal-adjusted associative latent class model,True,27,0,-3627.347618089187,0.4684560772253301,1.7117295115915527
303,1.5,Biologically constrained latent SCM,True,24,0,-3628.165570429396,0.47566228765166835,1.7162867467690752
304,1.5,Associative latent class model,True,44,1,-4200.068212680215,0.4678540683417395,0.5149426396611569
304,1.5,Renal-adjusted associative latent class model,True,54,1,-3641.474685807807,0.3881773696952311,2.1898670620558773
304,1.5,Biologically constrained latent SCM,True,55,1,-3641.7584536476174,0.38828952004941636,2.1754008385104875
305,1.5,Associative latent class model,True,53,3,-4123.677754235267,0.3049086871023099,0.6938828028479359
305,1.5,Renal-adjusted associative latent class model,True,23,0,-3582.379721302124,0.4943908900812357,2.1473401617606838
305,1.5,Biologically constrained latent SCM,True,47,2,-3582.5992190192087,0.47938943672280077,2.1708864525400178
306,1.5,Associative latent class model,True,45,0,-4242.5082248630615,0.4003179056244375,0.8175595285237988
306,1.5,Renal-adjusted associative latent class model,True,32,1,-3687.2009715072513,0.4857894564920882,2.1785527477751065
306,1.5,Biologically constrained latent SCM,True,20,1,-3687.3950702446236,0.4846354617856781,2.160856897956164
307,1.5,Associative latent class model,True,75,3,-4128.973114265482,0.25189901276340243,0.03994959561907874
307,1.5,Renal-adjusted associative latent class model,True,21,0,-3624.234127905501,0.4786878936846841,1.8385981035658627
307,1.5,Biologically constrained latent SCM,True,32,3,-3624.3924749002867,0.47194139945325675,1.7775080280501054
308,1.5,Associative latent class model,True,22,2,-4192.938473248591,0.4710801728456525,0.7248932544177433
308,1.5,Renal-adjusted associative latent class model,True,19,0,-3656.315192324065,0.49050793025173123,2.1954342021843845
308,1.5,Biologically constrained latent SCM,True,13,3,-3656.7883718555745,0.4903435907346011,2.171586767562511
309,1.5,Associative latent class model,True,36,3,-4170.47496695453,0.4499238288936595,0.6481140360177494
309,1.5,Renal-adjusted associative latent class model,True,34,3,-3628.293050269398,0.4351266058638694,1.2819316862378407
309,1.5,Biologically constrained latent SCM,True,27,3,-3628.3249536509275,0.4355989549307501,1.267371501421623
310,1.5,Associative latent class model,True,36,2,-4186.643098342407,0.4043653663990249,0.8757920053361429
310,1.5,Renal-adjusted associative latent class model,True,30,3,-3635.8714957328766,0.4946265309778927,2.249630740784947
310,1.5,Biologically constrained latent SCM,True,15,0,-3639.675261879678,0.494834547205592,2.1680949265589975
311,1.5,Associative latent class model,True,20,1,-4190.245946268545,0.4484047455632048,0.8949872475112564
311,1.5,Renal-adjusted associative latent class model,True,20,0,-3639.7522272025712,0.484078710959837,1.8079172126331495
311,1.5,Biologically constrained latent SCM,True,22,3,-3639.877829286892,0.48737895213830235,1.8078493069657584
312,1.5,Associative latent class model,True,23,2,-4135.85615491909,0.48717469705839733,0.832421929431798
312,1.5,Renal-adjusted associative latent class model,True,24,3,-3611.589243741379,0.4792273738109516,1.7680768816009924
