repeat,method,renal_effect_sd,bic_k1,bic_k2,delta_bic_k2_minus_k1,selected_k2,k2_converged,k2_minimum_effective_class_fraction
210,Associative latent class model,1.5,8015.851415868799,7727.16079624905,-288.69061961974967,True,True,0.2753180258740825
210,Renal-adjusted associative latent class model,1.5,6768.034976202226,6797.9428957878135,29.90791958558748,False,True,0.4621095666200584
210,Biologically constrained latent SCM,1.5,6754.727337172196,6784.556816892744,29.82947972054808,False,True,0.4601751077064582
211,Associative latent class model,1.5,8186.60015530192,7834.31614357542,-352.28401172649956,True,True,0.33009883163049153
211,Renal-adjusted associative latent class model,1.5,6803.274969831296,6819.633182820908,16.358212989611275,False,True,0.2825088031916437
211,Biologically constrained latent SCM,1.5,6790.844122605496,6817.569810537528,26.725687932032088,False,True,0.2794052399262796
212,Associative latent class model,1.5,8186.549826343281,7875.847853431658,-310.70197291162276,True,True,0.3220505513959192
212,Renal-adjusted associative latent class model,1.5,6890.375513893838,6915.6363043006095,25.260790406771775,False,True,0.4966436436423684
212,Biologically constrained latent SCM,1.5,6879.068149717958,6904.2670887098975,25.19893899193994,False,True,0.49169021069526564
213,Associative latent class model,1.5,8121.896477285942,7819.532479359657,-302.36399792628436,True,True,0.31280680486487394
213,Renal-adjusted associative latent class model,1.5,6811.915023758744,6840.479908555833,28.56488479708969,False,True,0.4889393610896512
213,Biologically constrained latent SCM,1.5,6800.984886604537,6827.316424994724,26.331538390187234,False,True,0.47846897795959364
214,Associative latent class model,1.5,8114.10941109585,7815.9521152847665,-298.1572958110837,True,True,0.28528674224375017
214,Renal-adjusted associative latent class model,1.5,6829.114653537326,6856.587932334063,27.47327879673685,False,True,0.4921126228534831
214,Biologically constrained latent SCM,1.5,6816.6885068218635,6843.803697659221,27.11519083735766,False,True,0.49086244713457317
215,Associative latent class model,1.5,8230.962199327274,7970.4332836101785,-260.5289157170955,True,True,0.2826921814113687
215,Renal-adjusted associative latent class model,1.5,6984.104418556775,7013.6608678486,29.55644929182472,False,True,0.48722738114269903
215,Biologically constrained latent SCM,1.5,6972.262224527407,7002.197072869689,29.93484834228184,False,True,0.4853771090931418
216,Associative latent class model,1.5,8102.378581171402,7776.172520848786,-326.2060603226164,True,True,0.3180669694157679
216,Renal-adjusted associative latent class model,1.5,6780.760901593108,6812.308295916484,31.547394323375556,False,True,0.4340918028285659
216,Biologically constrained latent SCM,1.5,6771.402433362445,6800.19376153578,28.791328173335387,False,True,0.45876730653297615
217,Associative latent class model,1.5,8161.624806004999,7889.046821937653,-272.57798406734673,True,True,0.28432706103767863
217,Renal-adjusted associative latent class model,1.5,6926.752070845578,6955.090580403148,28.338509557570433,False,True,0.44025123468212823
217,Biologically constrained latent SCM,1.5,6915.513565577075,6941.78648047839,26.272914901315744,False,True,0.49425806748209067
218,Associative latent class model,1.5,8154.411328997785,7924.01752782798,-230.39380116980465,True,True,0.319680679714142
218,Renal-adjusted associative latent class model,1.5,6922.166882657198,6944.118753947234,21.95187129003625,False,True,0.4472949901149655
218,Biologically constrained latent SCM,1.5,6909.3227913748215,6931.581885443271,22.259094068449485,False,True,0.49991594766087827
219,Associative latent class model,1.5,8073.352005612881,7811.967408994806,-261.3845966180752,True,True,0.2712745071958768
219,Renal-adjusted associative latent class model,1.5,6847.940310109211,6873.878910084719,25.938599975507714,False,True,0.43497753432329245
219,Biologically constrained latent SCM,1.5,6839.675765011846,6863.104731036117,23.428966024271176,False,True,0.4828642646554333
220,Associative latent class model,1.5,8082.6389119348905,7778.646248473145,-303.9926634617459,True,True,0.28607380136201366
220,Renal-adjusted associative latent class model,1.5,6807.791442472659,6839.098418033327,31.306975560668434,False,True,0.49334044338764266
220,Biologically constrained latent SCM,1.5,6794.472486617785,6824.300760862283,29.82827424449806,False,True,0.49440542520581543
221,Associative latent class model,1.5,8162.709871270832,7888.189379425921,-274.5204918449108,True,True,0.2735143689049248
221,Renal-adjusted associative latent class model,1.5,6905.7689040575715,6930.899150017394,25.130245959822787,False,True,0.33286460749722546
221,Biologically constrained latent SCM,1.5,6892.4879011841895,6917.6849286777015,25.197027493511996,False,True,0.33126942912867186
222,Associative latent class model,1.5,8140.233065810793,7857.8637555448095,-282.3693102659836,True,True,0.2910265706708854
222,Renal-adjusted associative latent class model,1.5,6870.8418809922105,6903.485985510821,32.64410451861022,False,True,0.4099871968387872
222,Biologically constrained latent SCM,1.5,6857.781413793513,6883.205573244255,25.42415945074208,False,True,0.09967331131614827
223,Associative latent class model,1.5,8222.646675535938,7943.077321334764,-279.56935420117406,True,True,0.28796602107323827
223,Renal-adjusted associative latent class model,1.5,6956.595514060921,6983.273696520231,26.678182459309937,False,True,0.47157854836660035
223,Biologically constrained latent SCM,1.5,6948.5083583839805,6972.832385527915,24.324027143934472,False,True,0.45795011161221216
224,Associative latent class model,1.5,8199.745506780164,7908.255115840391,-291.4903909397726,True,True,0.29394745959519836
224,Renal-adjusted associative latent class model,1.5,6923.291911731843,6952.596933753222,29.305022021379045,False,True,0.39400260508137314
224,Biologically constrained latent SCM,1.5,6911.013827459751,6940.024482939241,29.010655479490197,False,True,0.3827057576060623
225,Associative latent class model,1.5,8149.8926912299585,7867.369505632196,-282.5231855977627,True,True,0.2919918678046896
225,Renal-adjusted associative latent class model,1.5,6879.284848425349,6898.217923898959,18.933075473610188,False,True,0.08724586991047975
225,Biologically constrained latent SCM,1.5,6867.484903326517,6886.53027610993,19.04537278341286,False,True,0.07988455791701979
226,Associative latent class model,1.5,8225.411728871704,7909.135593113933,-316.27613575777104,True,True,0.25844173569039475
226,Renal-adjusted associative latent class model,1.5,6942.547884960982,6952.558624763607,10.010739802625721,False,True,0.26901060495197365
226,Biologically constrained latent SCM,1.5,6930.494074731479,6940.254985657404,9.7609109259256,False,True,0.2687564771538566
227,Associative latent class model,1.5,8130.736327422449,7793.711535805547,-337.0247916169019,True,True,0.30997743034524733
227,Renal-adjusted associative latent class model,1.5,6791.062175359985,6812.975349568497,21.91317420851192,False,True,0.3478775070152824
227,Biologically constrained latent SCM,1.5,6778.951043558498,6800.138672997451,21.18762943895308,False,True,0.36652221705573096
228,Associative latent class model,1.5,8136.211795459792,7841.057525948036,-295.15426951175596,True,True,0.3148500077386386
228,Renal-adjusted associative latent class model,1.5,6831.027517468026,6859.289277801525,28.261760333498387,False,True,0.4117959174930577
228,Biologically constrained latent SCM,1.5,6822.472483169046,6847.944676822016,25.47219365296951,False,True,0.2773968242687039
229,Associative latent class model,1.5,8123.310854300481,7806.995616467635,-316.3152378328459,True,True,0.2933350010205132
229,Renal-adjusted associative latent class model,1.5,6812.187448409539,6843.897325311411,31.70987690187212,False,True,0.49518832980473737
229,Biologically constrained latent SCM,1.5,6799.3641539507635,6830.885924535538,31.52177058477446,False,True,0.4953569187124872
230,Associative latent class model,1.5,8213.45010059595,7858.15785550463,-355.2922450913202,True,True,0.30763872181230595
230,Renal-adjusted associative latent class model,1.5,6849.9572220389055,6880.807456912562,30.850234873656518,False,True,0.4967761621684454
230,Biologically constrained latent SCM,1.5,6840.551713015183,6869.767586324543,29.215873309360177,False,True,0.38304000009518313
231,Associative latent class model,1.5,8112.8617055736095,7840.498325063789,-272.3633805098207,True,True,0.2829645585195385
231,Renal-adjusted associative latent class model,1.5,6873.960916133451,6901.641030017809,27.680113884357525,False,True,0.26304415670586734
231,Biologically constrained latent SCM,1.5,6861.22868560921,6888.898907190859,27.670221581649457,False,True,0.26290074249076584
232,Associative latent class model,1.5,8135.201975808532,7831.3775484420285,-303.8244273665032,True,True,0.26905460137950077
232,Renal-adjusted associative latent class model,1.5,6876.279826452855,6899.471123988288,23.191297535433478,False,True,0.15484161232398705
232,Biologically constrained latent SCM,1.5,6863.665763803626,6887.685611355248,24.01984755162175,False,True,0.15900836139270733
233,Associative latent class model,1.5,8002.545320491823,7711.508549096631,-291.03677139519186,True,True,0.31698797502157583
233,Renal-adjusted associative latent class model,1.5,6721.296768651668,6749.140910205028,27.844141553360714,False,True,0.4742920688331489
233,Biologically constrained latent SCM,1.5,6707.931125256747,6737.10015475077,29.16902949402356,False,True,0.4522437463947185
234,Associative latent class model,1.5,7987.367596540173,7726.789659344862,-260.57793719531037,True,True,0.2840606940024422
234,Renal-adjusted associative latent class model,1.5,6758.03181486472,6785.4785793059045,27.446764441184314,False,True,0.47155527421395865
234,Biologically constrained latent SCM,1.5,6745.273349193439,6772.901295219384,27.627946025945676,False,True,0.4739417165542723
235,Associative latent class model,1.5,7975.338203393366,7752.185864895898,-223.152338497468,True,True,0.3059992778572814
235,Renal-adjusted associative latent class model,1.5,6802.521131925234,6830.669282561654,28.148150636419814,False,True,0.48124572994673864
235,Biologically constrained latent SCM,1.5,6790.74138475345,6818.148733099733,27.40734834628347,False,True,0.4447812836285807
236,Associative latent class model,1.5,8149.258713723487,7859.235302474999,-290.0234112484877,True,True,0.32093825880393145
236,Renal-adjusted associative latent class model,1.5,6864.264536665745,6891.90262105271,27.638084386964692,False,True,0.49348362303273463
236,Biologically constrained latent SCM,1.5,6851.655828507761,6882.0549433267915,30.39911481903073,False,True,0.47941577507141986
237,Associative latent class model,1.5,8081.94782989281,7811.22221194521,-270.72561794759986,True,True,0.3192296971864743
237,Renal-adjusted associative latent class model,1.5,6811.566474185112,6839.561035455722,27.994561270609665,False,True,0.39033095772933124
237,Biologically constrained latent SCM,1.5,6798.860318342034,6827.4632685874585,28.602950245424836,False,True,0.376576379604367
238,Associative latent class model,1.5,8177.318594815097,7901.093562355026,-276.2250324600709,True,True,0.3124806891788857
238,Renal-adjusted associative latent class model,1.5,6893.516182619835,6922.690658319118,29.174475699282993,False,True,0.42972391674104243
238,Biologically constrained latent SCM,1.5,6882.3854447938875,6910.362550876765,27.97710608287798,False,True,0.4706681469485094
239,Associative latent class model,1.5,8116.767305756687,7819.696501192764,-297.07080456392305,True,True,0.31232876774890916
239,Renal-adjusted associative latent class model,1.5,6810.888120223866,6843.178883359971,32.29076313610494,False,True,0.4978429170555525
239,Biologically constrained latent SCM,1.5,6798.890283848489,6830.321899986497,31.431616138007485,False,True,0.49694078419626675
240,Associative latent class model,1.5,8168.0576951307985,7856.878294816561,-311.1794003142377,True,True,0.3294951165610013
240,Renal-adjusted associative latent class model,1.5,6849.277501948288,6874.913061787406,25.635559839118287,False,True,0.38439567036705524
240,Biologically constrained latent SCM,1.5,6836.7611701268515,6865.57723433883,28.8160642119783,False,True,0.3425404436836995
241,Associative latent class model,1.5,8196.422940943314,7936.012449159627,-260.41049178368667,True,True,0.2852704466910733
