shift_index,shift,method,metric,mean,ci95_low,ci95_high,monte_carlo_standard_error,repeat_count
2,Moderate shift,Frozen causal latent SCM,predicted_atrial_prevalence,0.5423579999999999,0.5391269353691628,0.545589064630837,0.0016445341763899673,500
2,Moderate shift,Frozen causal latent SCM,accuracy_complete_case,0.8185178000624842,0.8170563925579911,0.8199792075669773,0.0007438212667844323,500
2,Moderate shift,Frozen causal latent SCM,accuracy_any_missing,0.7547543982688025,0.7528838442560446,0.7566249522815605,0.0009520669977953643,500
2,Moderate shift,Frozen causal latent SCM,accuracy_electrical_missing,0.7485945536671971,0.7455194208630231,0.751669686471371,0.0015651686274353138,500
2,Moderate shift,Frozen causal latent SCM,biomarker_missing_fraction,0.16553133333333336,0.16494741514409164,0.16611525152257509,0.0002972003126334773,500
2,Moderate shift,Frozen causal latent SCM,all_biomarkers_missing_rate,0.004546000000000001,0.004367130355481519,0.004724869644518484,9.10403464919744e-05,500
2,Moderate shift,Modular causal latent SCM,accuracy,0.795914,0.7947352850722285,0.7970927149277716,0.0005999375451796895,500
2,Moderate shift,Modular causal latent SCM,adjusted_rand_index,0.35032878237392767,0.3475409395772319,0.3531166251706234,0.0014189449241629793,500
2,Moderate shift,Modular causal latent SCM,false_atrial_renal_competing,0.19925130804380473,0.19459343518515423,0.20390918090245522,0.002370745243602728,500
2,Moderate shift,Modular causal latent SCM,brier_score,0.14019442784288016,0.13957456775787058,0.14081428792788975,0.00031549387302542265,500
2,Moderate shift,Modular causal latent SCM,expected_calibration_error,0.039501753427116794,0.03814601949561405,0.040857487358619535,0.0006900359600266457,500
2,Moderate shift,Modular causal latent SCM,mean_posterior_entropy,0.4207992656950726,0.41955393232039545,0.4220445990697497,0.0006338447322005461,500
2,Moderate shift,Modular causal latent SCM,predicted_atrial_prevalence,0.499836,0.496013160654408,0.5036588393455921,0.0019457332715271784,500
2,Moderate shift,Modular causal latent SCM,accuracy_complete_case,0.823054320569859,0.8216203016649127,0.8244883394748054,0.0007298811284262819,500
2,Moderate shift,Modular causal latent SCM,accuracy_any_missing,0.7583428239999249,0.7564994481400421,0.7601861998598077,0.0009382339717309166,500
2,Moderate shift,Modular causal latent SCM,accuracy_electrical_missing,0.7538741281912398,0.7509421378462716,0.7568061185362079,0.001492312558878303,500
2,Moderate shift,Modular causal latent SCM,biomarker_missing_fraction,0.16553133333333336,0.16494741514409164,0.16611525152257509,0.0002972003126334773,500
2,Moderate shift,Modular causal latent SCM,all_biomarkers_missing_rate,0.004546000000000001,0.004367130355481519,0.004724869644518484,9.10403464919744e-05,500
2,Moderate shift,Target oracle (reference),accuracy,0.8007860000000001,0.7996888572635049,0.8018831427364953,0.0005584192619746274,500
2,Moderate shift,Target oracle (reference),adjusted_rand_index,0.36187279550868207,0.3592274825881594,0.36451810842920473,0.0013464006456344103,500
