repeat,atrial_probability_if_renal_impaired,renal_effect_sd,method,fitted_prior_atrial_given_renal,accuracy,adjusted_rand_index,false_atrial_renal_competing,brier_score,expected_calibration_error,mean_posterior_entropy,predicted_atrial_prevalence,renal_competing_subgroup_size
126,0.7,1.5,Data-generating oracle (reference),,0.827,0.4268998910709147,0.3181818181818182,0.12421803066773224,0.03183051500127098,0.3763017102260418,0.576,88
127,0.7,1.5,Associative latent class model,,0.6,0.03792108454695044,0.8461538461538461,0.31926758559436935,0.3290401887566177,0.1866393566513863,0.307,91
127,0.7,1.5,Renal-adjusted associative latent class model,0.7027233819798921,0.84,0.461825504951906,0.21978021978021978,0.1174320680974462,0.040294028473991925,0.3531138366534433,0.549,91
127,0.7,1.5,Biologically constrained latent SCM,0.7154963822902821,0.839,0.45908623213421734,0.24175824175824176,0.11782720661792953,0.0317104238690946,0.35138225850926774,0.56,91
127,0.7,1.5,Data-generating oracle (reference),,0.838,0.4563645639195689,0.27472527472527475,0.11535048515424072,0.03329835298242167,0.3662065153047207,0.565,91
128,0.7,1.5,Associative latent class model,,0.695,0.15118851410925913,0.9080459770114943,0.23405748273041946,0.23067782623522834,0.23435063513035248,0.388,87
128,0.7,1.5,Renal-adjusted associative latent class model,0.6287232874446743,0.84,0.46185425557301957,0.20689655172413793,0.11762726897322588,0.0298287324633962,0.35545723109616506,0.551,87
128,0.7,1.5,Biologically constrained latent SCM,0.6715252994036636,0.842,0.4673129759683128,0.26436781609195403,0.11545246932378356,0.03880920843031118,0.34940091768219866,0.559,87
128,0.7,1.5,Data-generating oracle (reference),,0.842,0.46731512809754383,0.27586206896551724,0.11149992307074788,0.04003431829621348,0.3613836036781066,0.553,87
129,0.7,1.5,Associative latent class model,,0.627,0.06277421041783862,0.7525773195876289,0.30242909999107825,0.297896639458176,0.1863617321080532,0.321,97
129,0.7,1.5,Renal-adjusted associative latent class model,0.6500238091694663,0.823,0.4167353971295236,0.20618556701030927,0.12378869892428128,0.058808131626596094,0.3828375035354679,0.491,97
129,0.7,1.5,Biologically constrained latent SCM,0.6316196640122668,0.82,0.40901274701977247,0.17525773195876287,0.12417195944018267,0.05093540372631481,0.3875999917081251,0.496,97
129,0.7,1.5,Data-generating oracle (reference),,0.832,0.4402892246280041,0.27835051546391754,0.11769296385724959,0.022119718159089016,0.3741683649277943,0.558,97
130,0.7,1.5,Associative latent class model,,0.622,0.05515490708977296,0.8787878787878788,0.28637218669540504,0.2935546511869274,0.24929058572536328,0.345,66
130,0.7,1.5,Renal-adjusted associative latent class model,0.6647324756595414,0.835,0.44646246449394733,0.2878787878787879,0.11947353178332884,0.040903915473054074,0.35791692648761064,0.65,66
130,0.7,1.5,Biologically constrained latent SCM,0.6663242456183349,0.834,0.44364426902948556,0.2727272727272727,0.12074306032195897,0.0467271428983637,0.35625784967221885,0.655,66
130,0.7,1.5,Data-generating oracle (reference),,0.839,0.45849224626646445,0.2727272727272727,0.11685763340142268,0.03001261795911036,0.36546476773142744,0.59,66
131,0.7,1.5,Associative latent class model,,0.641,0.07834956240236511,0.9310344827586207,0.28541782914461683,0.283133246154466,0.2033958693407928,0.344,87
131,0.7,1.5,Renal-adjusted associative latent class model,0.6648089864537337,0.825,0.42190575111043943,0.25287356321839083,0.1287067419483621,0.04125230369368977,0.3509620454000997,0.552,87
131,0.7,1.5,Biologically constrained latent SCM,0.6685262302688634,0.823,0.41671354441834213,0.26436781609195403,0.12875089010876764,0.04320369740612476,0.350835772047648,0.556,87
131,0.7,1.5,Data-generating oracle (reference),,0.825,0.4218982386897627,0.2988505747126437,0.12135724675678279,0.022121815853053797,0.3832863401861357,0.562,87
132,0.7,1.5,Associative latent class model,,0.7,0.15898540617660517,0.8404255319148937,0.22398683046653217,0.21112988515888137,0.2515139463519758,0.421,94
132,0.7,1.5,Renal-adjusted associative latent class model,0.6826988333136047,0.82,0.4088452895891848,0.3404255319148936,0.1273773938102828,0.037854295162076876,0.3346226535649111,0.591,94
132,0.7,1.5,Biologically constrained latent SCM,0.6877287840014912,0.826,0.4243146181298377,0.3404255319148936,0.12845034199232225,0.04772565993643775,0.3326159123669379,0.605,94
132,0.7,1.5,Data-generating oracle (reference),,0.819,0.40635525657757177,0.35106382978723405,0.12589021501650094,0.022304584906628958,0.374527470171717,0.57,94
133,0.7,1.5,Associative latent class model,,0.694,0.14939939209665792,0.8494623655913979,0.23811167594143665,0.23032067620223082,0.23965676049635504,0.428,93
133,0.7,1.5,Renal-adjusted associative latent class model,0.7484711179650485,0.824,0.41922338053360797,0.41935483870967744,0.12949412735597546,0.04608599997139646,0.3294270969154661,0.552,93
133,0.7,1.5,Biologically constrained latent SCM,0.6892574922439142,0.824,0.4191868810303645,0.3548387096774194,0.12413324941071867,0.0317208666271645,0.34839078625205716,0.56,93
133,0.7,1.5,Data-generating oracle (reference),,0.825,0.42176074142442566,0.3548387096774194,0.12296544614719004,0.02586482002422325,0.3778106988963152,0.565,93
134,0.7,1.5,Associative latent class model,,0.614,0.05059780286143562,0.93,0.3238829931588125,0.33533698973427084,0.1552322382554962,0.339,100
134,0.7,1.5,Renal-adjusted associative latent class model,0.7553273833670424,0.809,0.38128659132400766,0.48,0.12880401246522294,0.04668117058760072,0.32602478849080946,0.544,100
134,0.7,1.5,Biologically constrained latent SCM,0.6717003955287005,0.816,0.3988091147301795,0.25,0.12625986311672566,0.025952225727920903,0.35152676152497186,0.539,100
134,0.7,1.5,Data-generating oracle (reference),,0.822,0.4140997920988747,0.39,0.1234550166404915,0.03348134503412961,0.3611139743152752,0.571,100
135,0.7,1.5,Associative latent class model,,0.604,0.039346201311820615,0.7,0.3183286334794344,0.315803386934149,0.19823943164672317,0.302,90
135,0.7,1.5,Renal-adjusted associative latent class model,0.6610210590567636,0.817,0.40086641596634204,0.16666666666666666,0.12751096891711747,0.028629486672252777,0.36691779642004096,0.603,90
135,0.7,1.5,Biologically constrained latent SCM,0.7262985165007688,0.834,0.445309262216142,0.2777777777777778,0.12171456207846681,0.027051402198014524,0.36129667693545886,0.592,90
135,0.7,1.5,Data-generating oracle (reference),,0.838,0.4562558279543776,0.24444444444444444,0.12077149955074998,0.026574048410370733,0.3793281094270294,0.566,90
136,0.7,1.5,Associative latent class model,,0.64,0.07674384423232478,0.9882352941176471,0.27971643413877956,0.29562197315312344,0.23137039808181448,0.368,85
136,0.7,1.5,Renal-adjusted associative latent class model,0.7536571631891004,0.827,0.4268346949131352,0.4235294117647059,0.12089324060929883,0.03315962448175665,0.38514779515060255,0.609,85
136,0.7,1.5,Biologically constrained latent SCM,0.7919875019070294,0.821,0.4111965975799663,0.5058823529411764,0.12395220080604284,0.04119863976827543,0.37545443135165296,0.619,85
136,0.7,1.5,Data-generating oracle (reference),,0.831,0.43751743652290387,0.35294117647058826,0.11749348874941926,0.017906918252660702,0.371661224446287,0.581,85
137,0.7,1.5,Associative latent class model,,0.617,0.05112180220139943,0.863013698630137,0.305361638180865,0.31085423550380165,0.21469853759198487,0.318,73
137,0.7,1.5,Renal-adjusted associative latent class model,0.8091239645895337,0.816,0.39847869391333735,0.6027397260273972,0.1282669947843288,0.031479037857647205,0.36042262061997665,0.583,73
137,0.7,1.5,Biologically constrained latent SCM,0.7728849266187413,0.833,0.4422957088867958,0.4931506849315068,0.12471113124116015,0.03887094788498438,0.3770519051861454,0.622,73
137,0.7,1.5,Data-generating oracle (reference),,0.819,0.40618303316098053,0.3698630136986301,0.12400815494344193,0.020126903658831595,0.3714264555077293,0.574,73
